Rk,Name,Age,Tm,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary▼,Acquired,Pos Summary
332,David Wells*\wellsda01,41,SDP,31,69,-9,0,0,0,10,1,0.1,0,1,0.1,.504,.501,0.1,0.0,1,$1250000,Free Agency,1
333,Ricky Ledee*\ledeeri01,30,2TM,104,205,-2,0,0,8,0,6,0.6,6,13,1.2,.506,.504,0.4,0.7,5,$1225000,Free Agency,8/7D9
334,Chad Fox\foxch02,33,FLA,12,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1200000,Free Agency,1
335,Kent Mercker*\merckke01,36,CHC,71,2,-1,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1200000,Free Agency,1
336,So Taguchi\tagucso01,34,STL,109,206,0,0,0,-2,-3,-4,-0.4,6,3,0.2,.496,.498,0.4,-0.5,5,$1200000,Free Agency,789
337,Brett Tomko\tomkobr01,31,SFG,33,77,-14,0,0,0,11,-3,-0.3,0,-3,-0.3,.491,.498,-0.3,0.0,-3,$1200000,Free Agency,1
338,Robin Ventura*\venturo01,36,LAD,102,175,-3,0,1,0,-1,-3,-0.4,5,2,0.2,.497,.498,0.2,-0.2,2,$1200000,Traded,35/1
339,Jose Vizcaino#\vizcajo01,36,HOU,138,385,-13,1,1,0,4,-7,-0.8,12,5,0.4,.495,.495,0.4,0.3,5,$1200000,Free Agency,645/3
340,Raul Mondesi\mondera01,33,2TM,34,147,-5,-3,0,2,-1,-7,-0.7,5,-2,-0.2,.480,.498,-0.4,0.1,-4,$1150000,Free Agency,/8D
341,Craig Wilson\wilsocr03,27,PIT,155,644,19,0,0,-17,-8,-7,-0.8,20,14,1.2,.496,.496,2.9,-2.6,31,$1150000,Traded,937/2D
342,Ronnie Belliard\belliro01,29,CLE,152,663,9,0,-2,-1,4,10,1.1,25,35,3.4,.506,.506,3.4,0.4,36,$1100000,Free Agency,*4/D
343,Tony Graffanino\graffto01,32,KCR,75,314,-8,3,0,2,2,-1,0.0,12,11,1.1,.499,.500,0.9,0.4,9,$1100000,Free Agency,4
344,Matt Herges*\hergema01,34,SFG,70,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1100000,Traded,1
345,Jose Jimenez\jimenjo01,30,CLE,31,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1025000,Free Agency,1
346,David Riske\riskeda01,27,CLE,72,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$1025000,Amateur Draft,1
347,Roberto Alomar#\alomaro01,36,2TM,56,190,-5,0,0,-8,0,-13,-1.3,6,-7,-0.7,.476,.497,0.1,-0.8,1,$1000000,Free Agency,4/D
348,Brad Ausmus\ausmubr01,35,HOU,129,448,-21,1,-1,1,7,-14,-1.5,14,0,-0.1,.489,.491,-0.2,0.8,-1,$1000000,Free Agency,*2
349,Carlos Baerga#\baergca01,35,ARI,79,94,-5,0,-1,1,0,-6,-0.6,3,-3,-0.4,.492,.496,-0.4,0.0,-4,$1000000,Free Agency,/3D
350,Jolbert Cabrera\cabrejo02,31,SEA,113,391,-11,0,-1,2,-1,-11,-1.0,15,3,0.4,.490,.493,0.1,0.2,1,$1000000,Traded,53746/D89
351,Juan Castro\castrju01,32,CIN,111,316,-13,-1,-1,1,3,-12,-1.2,10,-2,-0.3,.489,.493,-0.4,0.3,-3,$1000000,Traded,564/3
352,Scott Eyre*\eyresc01,32,SFG,83,2,-1,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1000000,Waivers,1
353,John Franco*\francjo01,43,NYM,52,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1000000,Free Agency,1
354,Brad Fullmer*\fullmbr01,29,TEX,76,290,-5,-1,-1,-1,-7,-14,-1.3,11,-4,-0.3,.482,.491,-0.3,-0.7,-3,$1000000,Free Agency,D/3
355,Jason Grimsley\grimsja01,36,2TM,73,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$1000000,Traded,1
356,Jeffrey Hammonds\hammoje01,33,SFG,40,113,-3,0,0,-1,-1,-4,-0.5,4,-1,-0.1,.489,.497,0.0,-0.2,0,$1000000,Free Agency,9/78
357,Todd Hollandsworth*\hollato01,31,CHC,57,167,8,-1,1,1,-2,7,0.7,5,12,1.2,.512,.504,1.1,-0.1,11,$1000000,Free Agency,9/73D
358,Pokey Reese\reesepo01,31,BOS,96,268,-17,1,0,15,4,3,0.4,10,13,1.3,.503,.502,-0.2,2.0,-2,$1000000,Free Agency,64
359,Shane Reynolds\reynosh01,36,ARI,1,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1000000,Free Agency,/1
360,Rey Sanchez\sanchre01,36,TBD,91,307,-16,-1,0,18,2,4,0.4,12,15,1.5,.504,.502,-0.3,2.1,-3,$1000000,Free Agency,4/6
361,Ruben Sierra#\sierrru01,38,NYY,107,338,-6,2,1,-2,-7,-12,-1.1,13,0,0.1,.489,.493,0.2,-0.7,2,$1000000,Traded,D9/7
362,Matt Stairs*\stairma01,36,KCR,126,496,3,-1,-1,-9,-7,-15,-1.4,19,3,0.4,.488,.491,1.2,-1.4,12,$1000000,Free Agency,93D7
363,Jeff Suppan\suppaje01,29,STL,31,65,-14,0,0,0,10,-4,-0.5,0,-4,-0.5,.486,.497,-0.5,0.0,-4,$1000000,Free Agency,1
364,Ron Villone*\villoro01,34,SEA,56,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$1000000,Free Agency,1
365,Eric Young\younger01,37,TEX,104,402,-3,-2,-1,-6,-3,-14,-1.3,15,1,0.1,.487,.492,0.6,-0.8,7,$1000000,Free Agency,7D4/865
366,Todd Zeile\zeileto01,38,NYM,137,396,-10,-3,-2,2,-3,-15,-1.6,12,-3,-0.4,.489,.490,-0.6,-0.2,-5,$1000000,Free Agency,35/21
367,Luis Matos\matoslu01,25,BAL,89,359,-19,0,1,-10,2,-26,-2.4,13,-13,-1.2,.472,.485,-0.3,-0.7,-2,$975000,Amateur Draft,8
368,Dave Roberts*\roberda07,32,2TM,113,371,-5,9,1,2,-3,4,0.4,12,16,1.6,.504,.502,1.4,-0.1,14,$975000,Traded,789/D
369,Chad Bradford\bradfch01,29,OAK,68,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$965000,Traded,1
370,Chris Reitsma\reitsch01,26,ATL,84,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$950000,Traded,1
371,Brian Lawrence\lawrebr02,28,SDP,36,73,-12,0,0,0,11,-1,-0.1,0,-1,-0.1,.497,.499,-0.1,0.0,-1,$925000,Amateur Draft,1
372,Jake Westbrook\westbja01,26,CLE,33,4,-1,0,0,0,1,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$925000,Traded,1
373,Miguel Cairo\cairomi01,30,NYY,122,408,4,0,0,-10,3,-3,-0.2,15,12,1.3,.498,.498,2.1,-0.6,22,$900000,Free Agency,*4/563
374,Cal Eldred\eldreca01,36,STL,52,6,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,.498,.499,-0.1,0.0,-1,$900000,Free Agency,1
375,Eric Hinske*\hinsker01,26,TOR,155,634,-20,2,1,-16,3,-31,-2.8,24,-7,-0.6,.481,.482,0.8,-1.2,9,$900000,Traded,*5/D
376,Ray King*\kingra01,30,STL,86,2,-1,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$900000,Traded,1
377,Ramon Martinez\martira03,31,CHC,102,298,-12,0,0,-2,4,-10,-1.0,9,0,-0.1,.491,.494,0.1,0.2,2,$900000,Free Agency,65/4
378,Greg Myers*\myersgr01,38,TOR,8,20,0,-1,0,0,0,-1,-0.1,1,0,0.0,.487,.499,0.0,0.0,0,$900000,Free Agency,/2D
379,Desi Relaford#\relafde01,30,KCR,114,430,-25,0,-1,-1,1,-25,-2.4,16,-9,-0.9,.478,.485,-0.9,0.1,-8,$900000,Free Agency,5476/98
380,Ben Weber\weberbe01,34,ANA,18,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$900000,Waivers,1
381,Todd Pratt\prattto02,37,PHI,45,149,-2,0,0,-1,2,-2,-0.2,5,3,0.3,.497,.499,0.4,0.1,4,$875000,Free Agency,2
382,Vernon Wells\wellsve01,25,TOR,134,590,4,5,0,13,2,24,2.5,22,46,4.5,.517,.514,3.2,1.6,33,$870000,Amateur Draft,*8/D
383,Paul Bako*\bakopa01,32,CHC,49,157,-11,1,-1,3,3,-5,-0.5,5,0,-0.1,.490,.497,-0.4,0.6,-3,$865000,Traded,2
384,Valerio De Los Santos*\delosva01,31,TOR,17,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$850000,Free Agency,1
385,Pedro Feliz\felizpe01,29,SFG,144,531,-1,-2,-2,12,-2,5,0.4,17,21,2.0,.503,.503,0.8,0.9,9,$850000,Amateur Free Agent,356/79
386,Damian Moss\mossda01,27,TBD,5,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$850000,Free Agency,/1
387,Timo Perez*\perezti01,29,CHW,103,321,-17,2,-1,5,-3,-13,-1.2,12,-1,-0.1,.488,.492,-0.6,0.3,-6,$850000,Traded,987/D
388,Scott Stewart\stewasc01,28,2TM,34,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$850000,Traded,1
389,Jaret Wright\wrighja02,28,ATL,32,65,-11,-1,1,0,10,-2,-0.2,0,-2,-0.2,.493,.499,-0.2,0.0,-2,$850000,Waivers,1
390,Mike Redmond\redmomi01,33,FLA,81,273,-8,-2,-1,-4,4,-11,-1.2,9,-3,-0.4,.486,.493,0.1,0.0,1,$840000,Amateur Free Agent,2
391,Al Levine*\levinal01,36,DET,65,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$825000,Free Agency,1
392,Doug Mirabelli\mirabdo01,33,BOS,59,182,8,-1,-1,-3,3,6,0.6,7,13,1.2,.509,.503,1.5,0.0,16,$825000,Free Agency,2/D
393,J.C. Romero#\romerj.01,28,MIN,74,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$820000,Amateur Draft,1
394,Dave Berg\bergda01,33,TOR,58,162,-10,-2,0,-4,-2,-18,-1.8,6,-12,-1.2,.469,.489,-0.8,-0.6,-8,$800000,Free Agency,7/3D459
395,Robert Fick*\fickro01,30,2TM,89,253,-16,1,1,-5,-4,-24,-2.2,9,-14,-1.3,.474,.488,-0.9,-0.9,-9,$800000,Free Agency,/3
396,Karim Garcia*\garcika01,28,2TM,85,275,-13,0,2,-10,-2,-24,-2.4,9,-15,-1.5,.472,.492,-0.5,-1.2,-5,$800000,Traded,8/93
397,Dustin Hermanson\hermadu01,31,SFG,47,37,-7,0,0,0,6,-1,-0.2,0,-1,-0.2,.497,.499,-0.2,0.0,-1,$800000,Free Agency,1
398,Brent Mayne*\maynebr01,36,2TM,83,224,-13,-1,-1,-2,4,-13,-1.4,7,-6,-0.7,.484,.496,-0.5,0.2,-4,$800000,Free Agency,2/3
399,Jose Mesa\mesajo01,38,PIT,70,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$800000,Free Agency,1
400,Cliff Politte\politcl01,30,CHW,54,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$800000,Free Agency,1
401,Damian Rolls\rollsda01,26,TBD,53,132,-15,0,0,-4,-1,-20,-1.9,5,-15,-1.5,.463,.488,-1.1,-0.4,-11,$800000,Conditional Deal,57/8D943
402,Randall Simon*\simonra01,29,2TM,69,214,-19,-1,-1,0,-3,-24,-2.5,7,-17,-1.9,.464,.488,-1.9,-0.4,-17,$800000,Free Agency,3/D
403,B.J. Surhoff*\surhob.01,39,BAL,100,378,6,1,0,-1,-5,0,0.1,14,14,1.4,.500,.500,1.4,-0.5,15,$800000,Free Agency,97D3
404,Ismael Valdez\valdeis01,30,2TM,34,59,-5,0,0,0,9,4,0.4,0,4,0.4,.512,.501,0.4,0.0,4,$800000,Traded,1
405,Kelly Wunsch*\wunscke01,31,CHW,3,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$800000,Free Agency,/1
406,John Flaherty\flahejo01,36,NYY,47,135,-2,-3,-1,-3,2,-6,-0.6,5,-1,-0.1,.487,.496,0.2,0.0,2,$775000,Free Agency,2
407,Salomon Torres\torresa01,32,PIT,84,2,0,0,0,0,1,1,0.1,0,1,0.1,.501,.501,0.1,0.0,1,$775000,Free Agency,1
408,Jamie Walker*\walkeja01,32,DET,70,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$775000,Free Agency,1
409,Chris Woodward\woodwch01,28,TOR,69,232,-11,-1,0,2,3,-8,-0.7,9,1,0.1,.489,.495,-0.1,0.5,-1,$775000,Amateur Draft,6/D
410,Henry Blanco\blanche01,32,MIN,114,353,-20,-2,1,-2,6,-17,-1.6,13,-4,-0.4,.485,.490,-0.2,0.5,-2,$750000,Free Agency,*2
411,Ellis Burks\burksel01,39,BOS,11,37,-2,0,0,0,-1,-3,-0.3,1,-1,-0.1,.476,.498,-0.1,-0.1,-1,$750000,Free Agency,/D
412,Tony Clark#\clarkto02,32,NYY,106,283,-2,0,0,-2,-4,-8,-0.8,11,2,0.2,.492,.495,0.4,-0.5,4,$750000,Free Agency,3/D
413,Jeff D'Amico\d'amije01,28,CLE,7,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$750000,Free Agency,/1
414,David Dellucci*\delluda01,30,TEX,107,387,-3,3,1,-11,-4,-15,-1.3,15,0,0.0,.487,.491,1.0,-1.4,11,$750000,Free Agency,7/D89
415,Julio Franco\francju01,45,ATL,125,361,5,-1,-1,1,-4,1,0.0,11,12,1.1,.501,.500,1.0,-0.4,11,$750000,Free Agency,3/D
416,Chris Gomez\gomezch02,33,TOR,109,377,-7,-1,1,-1,3,-5,-0.4,14,9,1.0,.496,.497,1.0,0.2,10,$750000,Free Agency,63/5D4
417,Dave Hansen*\hanseda01,35,2TM,86,128,-1,0,-1,0,-1,-3,-0.3,5,2,0.2,.496,.500,0.2,-0.1,2,$750000,Traded,/35
418,Roberto Hernandez\hernaro01,39,PHI,63,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$750000,Free Agency,1
419,Gabe Kapler\kaplega01,28,BOS,136,310,-11,2,2,1,-4,-11,-1.0,12,1,0.1,.492,.494,0.0,-0.2,0,$750000,Purchased,*978/D
420,Jose Macias#\maciajo01,32,CHC,98,204,-9,1,0,0,0,-8,-0.8,6,-1,-0.2,.492,.495,-0.2,0.0,-1,$750000,Traded,549/78
421,Darren Oliver\oliveda02,33,2TM,28,25,-4,-1,-1,0,4,-1,-0.1,0,-1,-0.1,.495,.500,-0.1,0.0,-1,$750000,Free Agency,1
422,Antonio Osuna\osunaan01,31,SDP,31,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$750000,Free Agency,1
423,Orlando Palmeiro*\palmeor01,35,HOU,102,156,-4,0,0,1,-1,-4,-0.4,5,1,0.0,.496,.497,-0.1,-0.1,0,$750000,Free Agency,79/8
424,Eduardo Perez\perezed01,34,TBD,13,42,-1,-1,0,-2,-1,-5,-0.4,2,-3,-0.3,.466,.497,-0.1,-0.3,-1,$750000,Free Agency,/3D759
425,Tomas Perez#\perezto03,30,PHI,86,190,-11,0,1,0,1,-9,-1.0,6,-3,-0.4,.489,.494,-0.4,0.1,-3,$750000,Free Agency,5436
426,Chris Stynes\stynech01,31,PIT,74,174,-12,1,1,2,1,-8,-0.9,5,-3,-0.3,.489,.495,-0.5,0.3,-5,$750000,Free Agency,5
427,Shingo Takatsu\takatsh01,35,CHW,59,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$750000,Free Agency,1
428,Mark DeRosa\derosma01,29,ATL,118,345,-18,-2,0,-2,2,-20,-2.1,11,-9,-1.1,.483,.487,-0.9,-0.1,-7,$725000,Amateur Draft,56/47
429,Vance Wilson\wilsova01,31,NYM,79,177,0,0,-1,1,3,3,0.3,6,9,0.8,.504,.502,0.7,0.4,8,$715000,Amateur Draft,2
430,Sandy Alomar\alomasa02,38,CHW,50,164,-8,0,0,-1,3,-6,-0.6,6,0,0.0,.488,.496,0.1,0.2,1,$700000,Free Agency,2/D
431,Scott Erickson\ericksc01,36,2TM,6,3,-1,0,0,0,0,0,0.0,0,0,0.0,.493,.500,0.0,0.0,0,$700000,Free Agency,/1
432,Ben Grieve*\grievbe01,28,2TM,123,294,1,-1,1,-12,-2,-14,-1.4,9,-5,-0.5,.489,.492,0.7,-1.5,7,$700000,Traded,/97
433,Barry Larkin\larkiba01,40,CIN,111,386,1,3,-1,-11,4,-4,-0.5,12,8,0.7,.496,.497,1.8,-0.8,19,$700000,Amateur Draft--no sign,6
434,Vladimir Nunez\nunezvl01,29,COL,22,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$700000,Free Agency,1
435,Akinori Otsuka\otsukak01,32,SDP,73,1,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$700000,Free Agency,1
436,Turk Wendell#\wendetu01,37,COL,12,2,-1,0,0,0,0,-1,-0.1,0,-1,-0.1,.496,.500,-0.1,0.0,-1,$700000,Free Agency,1
437,Enrique Wilson#\wilsoen01,30,NYY,93,262,-19,-1,0,-14,3,-32,-3.0,10,-22,-2.1,.467,.481,-0.8,-1.0,-8,$700000,Traded,46
438,Jim Brower\broweji01,31,SFG,89,3,0,0,0,0,1,2,0.2,0,2,0.2,.502,.501,0.2,0.0,2,$662500,Traded,1
439,Brian Buchanan\buchabr01,30,2TM,40,72,-4,0,0,-5,-1,-10,-1.0,2,-8,-0.8,.475,.495,-0.3,-0.6,-3,$650000,Free Agency,/3
440,Royce Clayton\claytro01,34,COL,146,652,-18,4,1,-1,7,-7,-0.8,20,12,1.1,.495,.495,1.2,0.5,13,$650000,Free Agency,*6
441,Brook Fordyce\fordybr01,34,TBD,54,163,-11,0,0,-5,3,-14,-1.3,6,-7,-0.7,.476,.492,-0.3,-0.2,-2,$650000,Free Agency,2/D
442,Tom Goodwin*\goodwto01,35,CHC,77,114,-10,1,1,-1,0,-10,-1.0,4,-6,-0.7,.487,.494,-0.6,-0.2,-5,$650000,Free Agency,7/89
443,Denny Hocking#\hockide01,34,COL,55,106,-8,-1,0,-5,0,-14,-1.5,3,-11,-1.1,.474,.491,-0.6,-0.5,-6,$650000,Free Agency,76/4895
444,Ray Lankford*\lankfra01,37,STL,92,235,1,-1,-1,-1,-2,-3,-0.3,7,5,0.4,.497,.498,0.5,-0.3,6,$650000,Free Agency,7/8
445,Trever Miller\milletr02,31,TBD,60,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$650000,Free Agency,1
446,John Riedling\riedljo01,28,CIN,70,3,-1,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$650000,Free Agency,1
447,Esteban Yan\yanes01,29,DET,69,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$650000,Free Agency,1
448,Brian Meadows\meadobr01,28,PIT,68,4,-1,0,0,0,1,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$625000,Free Agency,1
449,Abraham Nunez#\nunezab01,28,PIT,112,195,-11,-3,-1,2,2,-11,-1.2,6,-5,-0.6,.490,.493,-0.8,0.3,-7,$625000,Traded,46/5D1
450,Eddie Perez\perezed02,36,ATL,74,188,-9,-1,-1,6,3,-1,-0.2,6,5,0.4,.498,.499,-0.2,0.9,-2,$625000,Free Agency,2/3
451,Paul Abbott\abbotpa01,36,2TM,20,14,-2,0,0,0,2,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$600000,Free Agency,1
452,Marlon Anderson*\anderma02,30,STL,113,271,-12,-1,0,-2,-1,-16,-1.7,8,-7,-0.9,.486,.490,-0.6,-0.3,-5,$600000,Free Agency,479/3D
453,Gary Bennett\bennega01,32,MIL,75,246,-13,-3,-1,-1,4,-13,-1.4,8,-6,-0.7,.482,.492,-0.6,0.3,-5,$600000,Free Agency,2
454,Wil Cordero\cordewi01,32,FLA,27,72,-5,0,0,1,-1,-5,-0.6,2,-3,-0.3,.480,.497,-0.5,0.0,-4,$600000,Free Agency,3/7
455,Shawn Estes\estessh01,31,COL,36,80,-7,1,0,0,12,6,0.6,0,6,0.6,.516,.504,0.6,0.0,6,$600000,Free Agency,1
456,John Halama*\halamjo01,32,TBD,34,3,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.499,.500,-0.1,0.1,-1,$600000,Free Agency,1
457,Mark McLemore#\mclemma01,39,OAK,77,295,-6,-2,1,-13,2,-19,-1.7,11,-8,-0.7,.477,.489,0.5,-1.0,5,$600000,Free Agency,45/7
458,Dan Miceli\micelda01,33,HOU,74,2,0,0,0,0,1,1,0.1,0,1,0.1,.501,.501,0.1,0.0,1,$600000,Conditional Deal,1
459,Greg Norton#\nortogr01,31,DET,41,99,-8,0,-1,-6,-1,-15,-1.4,4,-11,-1.1,.465,.491,-0.5,-0.6,-5,$600000,Free Agency,5/3D7
460,Eddie Oropesa*\oropeed01,32,SDP,16,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$600000,Free Agency,1
461,Steve Reed\reedst01,39,COL,65,2,0,0,0,0,1,1,0.1,0,1,0.1,.501,.500,0.1,0.0,1,$600000,Free Agency,1
462,Shane Halter\haltesh01,34,ANA,46,121,-8,-1,0,-5,0,-14,-1.3,5,-10,-0.9,.471,.492,-0.5,-0.4,-4,$575000,Free Agency,5/43D6
463,Shawn Wooten\wootesh01,31,PHI,33,57,-7,0,-1,1,0,-7,-0.7,2,-5,-0.5,.479,.496,-0.6,0.0,-6,$575000,Free Agency,3/5
464,Lou Merloni\merlolo01,33,CLE,71,214,2,0,-1,0,-3,-1,-0.1,8,7,0.7,.499,.499,0.7,-0.2,7,$560000,Free Agency,35/47D
465,Hank Blalock*\blaloha01,23,TEX,159,713,12,0,-1,6,3,21,2.2,26,47,4.6,.513,.512,3.9,1.0,41,$550000,Amateur Draft,*5
466,Bobby Estalella\estalbo02,29,2TM,12,31,0,0,0,-1,0,-1,-0.1,1,0,0.0,.491,.500,0.1,-0.1,1,$550000,Free Agency,/2
467,Aaron Fultz*\fultzaa01,30,MIN,55,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$550000,Free Agency,1
468,Doug Glanville\glanvdo01,33,PHI,87,175,-15,2,0,1,0,-12,-1.2,5,-6,-0.7,.486,.493,-0.8,0.1,-7,$550000,Free Agency,87
469,Todd Greene\greento02,33,COL,75,209,-2,-1,-2,-4,3,-5,-0.6,7,1,0.1,.493,.497,0.5,-0.1,5,$550000,Free Agency,2
470,Eric Karros\karroer01,36,OAK,40,111,-8,0,0,-1,-2,-12,-1.1,4,-8,-0.7,.471,.493,-0.7,-0.3,-7,$550000,Free Agency,3D
471,Mike Myers*\myersmi01,35,2TM,75,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$550000,Waivers,1
472,Dennys Reyes\reyesde01,27,KCR,40,6,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,.498,.500,-0.1,0.1,-1,$550000,Free Agency,1
473,Luis Vizcaino\vizcalu01,29,MIL,73,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$550000,Traded,1
474,Shane Spencer\spencsh01,32,NYM,74,204,0,1,1,-1,-3,-2,-0.3,6,4,0.4,.497,.499,0.5,-0.4,5,$537500,Free Agency,79/83D
475,Will Cunnane\cunnawi01,30,ATL,9,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$525000,Free Agency,/1
476,Jason Marquis*\marquja01,25,STL,35,76,-3,1,0,0,11,8,0.8,0,8,0.8,.523,.505,0.8,0.0,8,$525000,Traded,1
477,Amaury Telemaco\telemam01,30,PHI,42,4,-1,0,0,0,1,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$525000,Free Agency,1
478,Armando Almanza*\almanar01,31,ATL,13,1,0,0,0,0,0,0,0.0,0,0,0.0,.502,.500,0.0,0.0,0,$500000,Free Agency,1
479,Rod Barajas\barajro01,28,TEX,108,389,-15,-1,0,-2,6,-11,-0.9,15,4,0.4,.490,.494,0.5,0.5,6,$500000,Free Agency,2/3
480,Brian Daubach*\daubabr01,32,BOS,30,86,-1,0,0,0,-1,-3,-0.2,3,1,0.1,.492,.498,0.1,-0.1,1,$500000,Free Agency,3/79
481,Jeff Fassero*\fasseje01,41,2TM,41,24,-4,-1,0,0,4,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$500000,Free Agency,/1
482,Orlando Hernandez\hernaor01,38,NYY,15,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$500000,Free Agency,1
483,Michael Jackson\jacksmi02,39,CHW,45,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$500000,Free Agency,1
484,Todd Jones*\jonesto02,36,2TM,78,1,0,0,0,0,1,1,0.1,0,1,0.1,.501,.500,0.1,0.0,1,$500000,Free Agency,1
485,Ron Mahay*\mahayro01,33,TEX,60,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$500000,Free Agency,1
486,Damaso Marte*\marteda01,29,CHW,74,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$500000,Traded,1
487,Dave McCarty\mccarda01,34,BOS,91,168,-2,0,-1,1,-3,-5,-0.4,6,2,0.2,.495,.497,0.1,-0.2,1,$500000,Waivers,37/9D1
488,Joe McEwing\mcewijo01,31,NYM,75,154,-9,-1,1,2,1,-6,-0.7,5,-2,-0.2,.491,.496,-0.4,0.2,-4,$500000,Traded,463/7859
489,Jose Offerman#\offerjo01,35,MIN,77,202,0,-2,0,0,-4,-5,-0.5,8,2,0.2,.493,.497,0.2,-0.3,2,$500000,Free Agency,D/34
490,Keith Osik\osikke01,35,BAL,11,25,-6,0,0,1,0,-5,-0.5,1,-4,-0.4,.458,.497,-0.5,0.2,-5,$500000,Free Agency,2
491,Steve Sparks\sparkst01,38,ARI,29,32,-6,0,0,0,5,-2,-0.2,0,-2,-0.2,.495,.499,-0.2,0.0,-2,$500000,Free Agency,1
492,Kelly Stinnett\stinnke01,34,KCR,20,69,2,0,0,0,1,4,0.4,3,6,0.6,.518,.502,0.6,0.1,6,$500000,Free Agency,2
493,Javier Valentin#\valenja01,28,CIN,82,222,-9,-1,0,-3,3,-10,-1.1,7,-3,-0.4,.488,.494,-0.1,-0.1,0,$500000,Free Agency,2/3
494,Mark Bellhorn#\bellhma01,29,BOS,138,620,8,1,1,1,3,15,1.6,22,37,3.7,.510,.509,3.4,0.5,36,$490000,Conditional Deal,*45/D6
495,Scott Elarton\elartsc01,28,2TM,29,17,-1,0,0,0,3,1,0.1,0,1,0.1,.504,.500,0.1,0.0,1,$480000,Free Agency,1
496,Corey Patterson*\patteco01,24,CHC,157,687,-6,2,3,8,3,10,0.9,21,31,3.0,.507,.506,2.2,1.1,23,$480000,Amateur Draft,*8
