Rk,Name,Age,Tm,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary▼,Acquired,Pos Summary
332,Pokey Reese\reesepo01,29,PIT,119,475,-15,2,0,6,3,-5,-0.6,15,10,0.9,.496,.497,0.3,0.8,5,$1750000,Free Agency,*4
333,Reggie Sanders\sandere02,34,SFG,140,571,7,2,0,14,-5,18,1.7,18,35,3.5,.513,.511,2.1,0.8,22,$1750000,Free Agency,*9
334,Jason Christiansen\chrisja01,32,SFG,6,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1733333,Traded,/1
335,Alex Gonzalez\gonzaal02,25,FLA,42,172,-7,1,0,2,2,-2,-0.2,5,4,0.3,.496,.499,0.1,0.4,2,$1700000,Amateur Free Agent,6
336,Kerry Ligtenberg\ligteke01,31,ATL,52,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1700000,Purchased,1
337,Danny Patterson\patteda04,31,DET,6,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1700000,Traded,/1
338,Jose Vizcaino#\vizcajo01,34,HOU,125,438,-6,-2,2,-6,4,-8,-0.8,14,6,0.5,.494,.495,1.1,-0.2,12,$1700000,Free Agency,654/3
339,Bob Wells\wellsbo01,35,MIN,48,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1700000,Free Agency,1
340,Ronnie Belliard\belliro01,27,MIL,104,317,-24,-1,0,-7,2,-30,-3.2,10,-20,-2.2,.470,.481,-1.5,-0.5,-13,$1650000,Amateur Draft,45
341,Pedro Borbon\borbope02,34,2TM,72,3,-1,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1650000,Conditional Deal,1
342,Tyler Houston*\houstty01,31,2TM,111,345,-1,0,0,-5,1,-6,-0.7,11,5,0.4,.494,.499,0.9,-0.5,10,$1625000,Traded,3/5
343,Juan Encarnacion\encarju01,26,2TM,152,644,2,-3,-1,6,-2,3,0.2,20,23,2.2,.502,.501,1.5,0.3,17,$1550000,Traded,89
344,Mike Myers*\myersmi01,33,ARI,69,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1533333,Traded,1
345,Craig Counsell*\counscr01,31,ARI,112,491,-11,-3,0,13,3,1,0.1,15,16,1.5,.501,.501,0.2,1.7,3,$1516667,Free Agency,564
346,Henry Blanco\blanche01,30,ATL,81,249,-16,-2,0,3,4,-11,-1.2,8,-4,-0.5,.485,.493,-0.8,0.7,-6,$1512500,Traded,2
347,Ricky Bottalico*\bottari01,32,PHI,30,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1500000,Free Agency,1
348,Joe Girardi\girarjo01,37,CHC,90,256,-16,-1,0,0,4,-13,-1.4,8,-5,-0.6,.485,.492,-0.6,0.4,-5,$1500000,Free Agency,2
349,Shane Halter\haltesh01,32,DET,122,458,-4,-2,-1,2,4,-1,-0.1,17,16,1.5,.499,.499,1.4,0.6,14,$1500000,Waivers,65/74D3
350,Shigetoshi Hasegawa\hasegsh01,33,SEA,53,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1500000,Free Agency,1
351,Ricardo Rincon*\rincori01,32,2TM,71,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$1500000,Traded,1
352,Bubba Trammell\trammbu01,30,SDP,133,465,6,-1,0,-14,-5,-15,-1.6,14,0,-0.2,.489,.491,1.3,-2.1,14,$1500000,Traded,*97/D
353,Esteban Yan\yanes01,27,TBD,55,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$1500000,Expansion Draft,1
354,Cristian Guzman#\guzmacr01,24,MIN,148,656,-18,0,4,-2,8,-9,-0.8,24,15,1.4,.494,.495,1.6,0.6,17,$1425000,Traded,*6/D
355,Jesus Sanchez*\sanchje01,27,CHC,8,1,0,0,0,0,0,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$1425000,Traded,/1
356,Mike DeJean\dejeami01,31,MIL,68,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1400000,Traded,1
357,Carlos Guillen#\guillca01,26,SEA,134,528,-2,1,2,-5,7,3,0.3,20,23,2.2,.502,.502,2.7,0.2,27,$1400000,Traded,*6/D
358,John Halama*\halamjo01,30,SEA,31,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1400000,Traded,1
359,Chris Singleton*\singlch01,29,BAL,136,502,-7,5,3,-4,2,0,0.1,19,19,1.8,.500,.500,2.2,-0.1,22,$1400000,Traded,*8/D
360,Tim Worrell\worreti01,34,SFG,80,3,-1,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1400000,Traded,1
361,Tsuyoshi Shinjo\shinjts01,30,SFG,118,398,-7,0,0,12,2,7,0.7,12,19,1.9,.506,.504,0.6,1.4,7,$1350000,Traded,*89/7
362,Blake Stein\steinbl01,28,KCR,27,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1350000,Traded,1
363,Al Levine*\levinal01,34,ANA,52,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1325000,Waivers,1
364,Jose Paniagua\paniajo01,28,DET,41,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1325000,Traded,1
365,Carl Pavano\pavanca01,26,2TM,37,45,-5,0,0,0,6,1,0.1,0,1,0.1,.502,.500,0.1,0.0,1,$1312500,Traded,1
366,Desi Relaford#\relafde01,28,SEA,112,376,-4,1,-1,0,1,-2,-0.2,14,12,1.2,.498,.499,1.2,0.1,12,$1275000,Traded,65749/D
367,James Baldwin\baldwja01,30,SEA,30,2,1,0,0,0,0,1,0.1,0,1,0.1,.505,.501,0.1,0.0,1,$1250000,Free Agency,1
368,Dennis Cook*\cookde01,39,ANA,37,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1250000,Free Agency,1
369,Delino DeShields*\deshide01,33,CHC,67,174,-8,3,1,3,1,-1,-0.1,5,5,0.5,.499,.500,0.1,0.4,2,$1250000,Free Agency,4/9
370,Kevin Jarvis*\jarvike01,32,SDP,7,12,0,-1,0,0,2,2,0.2,0,2,0.2,.521,.501,0.2,0.0,2,$1250000,Free Agency,/1
371,Tom Lampkin*\lampkto01,38,SDP,104,327,-8,-1,1,1,5,-2,-0.3,10,8,0.7,.498,.498,0.6,0.6,7,$1250000,Traded,2
372,Chris Stynes\stynech01,29,CHC,98,225,-3,0,0,-3,1,-6,-0.7,7,1,0.0,.494,.496,0.4,-0.2,4,$1250000,Free Agency,54
373,Jay Witasick\witasja01,29,SFG,44,5,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.499,.500,-0.1,0.0,-1,$1250000,Traded,1
374,Chad Fox\foxch02,31,MIL,3,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1200000,Traded,/1
375,Bob Howry*\howrybo01,28,2TM,67,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$1200000,Traded,1
376,Steve Kline#\klinest02,29,STL,66,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1200000,Traded,1
377,Mike Magnante*\magnami01,37,OAK,32,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1200000,Free Agency,1
378,Paul Wilson\wilsopa02,29,TBD,30,6,-1,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1200000,Traded,1
379,Michael Barrett\barremi01,25,MON,117,428,-4,0,0,-3,6,-2,-0.2,13,12,1.1,.499,.499,1.4,0.2,15,$1150000,Amateur Draft,*2/3
380,Shawon Dunston\dunstsh01,39,SFG,72,153,-11,0,0,-6,-2,-19,-2.0,5,-14,-1.5,.473,.488,-0.9,-0.8,-8,$1150000,Free Agency,97/8D36
381,Robert Fick*\fickro01,28,DET,148,614,6,0,-3,-2,-6,-5,-0.5,23,18,1.7,.497,.497,1.9,-0.8,20,$1150000,Amateur Draft,*9/D
382,Gregg Zaun#\zaungr01,31,HOU,76,202,-13,0,0,-6,3,-16,-1.8,6,-10,-1.1,.477,.489,-0.5,-0.4,-4,$1150000,Free Agency,2
383,Lenny Harris*\harrile01,37,MIL,122,215,3,0,0,1,-1,2,0.2,7,9,0.9,.502,.502,0.8,-0.1,8,$1100000,Traded,753/D
384,Denny Hocking#\hockide01,32,MIN,102,294,-12,-1,2,-1,3,-10,-1.0,11,1,0.1,.490,.494,0.2,0.2,2,$1100000,Amateur Draft,465/398
385,Chad Kreuter#\kreutch01,37,LAD,41,108,-2,0,0,1,2,0,0.0,3,3,0.3,.499,.500,0.2,0.3,2,$1100000,Free Agency,2
386,John Thomson\thomsjo01,28,2TM,30,62,-7,0,0,0,9,2,0.2,0,2,0.2,.506,.500,0.2,0.0,2,$1100000,Amateur Draft,1
387,Brett Tomko\tomkobr01,29,SDP,32,74,-9,0,1,0,10,2,0.2,0,2,0.2,.506,.501,0.2,0.0,2,$1100000,Traded,1
388,Einar Diaz\diazei01,29,CLE,102,351,-22,0,-1,-2,6,-20,-1.9,13,-7,-0.7,.481,.488,-0.5,0.4,-5,$1087500,Amateur Free Agent,2
389,Jeremy Giambi*\giambje01,27,2TM,124,398,24,0,0,-8,-4,11,1.1,13,24,2.4,.509,.505,3.2,-1.3,33,$1065000,Traded,7/D
390,Orlando Merced#\merceor01,35,HOU,123,281,0,0,0,6,-3,3,0.3,9,12,1.1,.503,.502,0.5,0.2,6,$1050000,Free Agency,97/35D
391,Kenny Lofton*\loftoke01,35,2TM,139,611,5,1,3,5,3,17,1.7,21,38,3.8,.512,.505,3.2,0.8,33,$1025000,Free Agency,8
392,Chris Brock\brockch01,32,BAL,22,2,-1,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1000000,Traded,1
393,Chris Gomez\gomezch02,31,TBD,130,498,-8,-2,0,-2,7,-6,-0.5,19,13,1.3,.496,.497,1.5,0.5,15,$1000000,Free Agency,*6
394,Brian Hunter\huntebr02,31,HOU,98,220,0,2,0,1,1,4,0.4,7,11,1.0,.504,.502,1.0,0.1,10,$1000000,Free Agency,8
395,Todd Jones*\jonesto02,34,COL,79,3,-1,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1000000,Free Agency,1
396,T.J. Mathews\mathet.01,32,HOU,12,1,0,0,0,0,0,0,0.0,0,0,0.0,.497,.500,0.0,0.0,0,$1000000,Free Agency,1
397,Dan Miceli\micelda01,31,TEX,9,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1000000,Free Agency,/1
398,Orlando Palmeiro*\palmeor01,33,ANA,110,300,0,0,1,2,-4,-1,0.0,11,11,1.0,.500,.500,0.8,-0.1,9,$1000000,Amateur Draft,978/D
399,Rudy Seanez\seaneru01,33,TEX,33,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1000000,Free Agency,1
400,Kelly Stinnett\stinnke01,32,CIN,34,108,-3,0,0,-2,2,-2,-0.3,3,1,0.1,.493,.499,0.3,-0.1,3,$1000000,Free Agency,2
401,Randy Velarde\velarra01,39,OAK,56,155,-2,0,-1,-5,0,-8,-0.7,6,-2,-0.2,.487,.495,0.3,-0.4,3,$1000000,Free Agency,4/3D5
402,Rick White\whiteri01,33,2TM,61,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1000000,Free Agency,1
403,Randy Winn#\winnra01,28,TBD,152,674,23,3,1,-4,2,26,2.6,24,50,4.9,.516,.515,5.2,-0.1,54,$960000,Expansion Draft,*8/9D
404,Sean Lowe\lowese01,31,2TM,51,16,-4,0,0,0,2,-1,-0.1,0,-1,-0.1,.498,.499,-0.1,0.0,-1,$950000,Free Agency,/1
405,David Ortiz*\ortizda01,26,MIN,125,466,10,-3,0,-1,-10,-4,-0.3,17,14,1.3,.497,.498,1.4,-1.0,15,$950000,Traded,D3
406,Mike Benjamin\benjami01,36,PIT,108,130,-17,-2,0,2,2,-15,-1.6,4,-11,-1.2,.486,.490,-1.4,0.4,-13,$925000,Free Agency,564/3D9
407,Armando Rios*\riosar01,30,PIT,76,226,-9,0,-1,2,-2,-11,-1.2,7,-4,-0.5,.485,.493,-0.7,-0.1,-6,$925000,Traded,97
408,Scott Hatteberg*\hattesc01,32,OAK,136,568,14,0,1,7,-9,13,1.3,21,34,3.4,.509,.508,2.7,-0.2,27,$900000,Free Agency,3D
409,Kazuhisa Ishii*\ishiika01,28,LAD,28,56,-10,0,0,0,8,-3,-0.3,0,-3,-0.3,.490,.498,-0.3,0.0,-3,$900000,Free Agency,1
410,Kevin Millar\millake01,30,FLA,126,489,19,-2,-1,0,-5,11,1.0,15,26,2.5,.509,.507,2.6,-0.6,26,$900000,Free Agency,79/D35
411,Herbert Perry\perryhe01,32,TEX,132,496,5,0,-2,-1,1,2,0.3,19,21,2.0,.502,.501,2.2,0.0,22,$900000,Traded,*53/D7
412,Dennys Reyes\reyesde01,25,2TM,58,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$900000,Traded,1
413,Garrett Stephenson\stephga01,30,STL,12,15,-3,0,0,0,2,-1,-0.1,0,-1,-0.1,.495,.500,-0.1,0.0,-1,$900000,Traded,1
414,Ron Villone*\villoro01,32,PIT,45,16,-1,0,0,0,2,2,0.2,0,2,0.2,.504,.501,0.2,0.0,2,$900000,Free Agency,1
415,Shane Spencer\spencsh01,30,NYY,94,329,-7,-1,0,0,-4,-13,-1.2,12,0,-0.1,.487,.492,0.0,-0.4,0,$885000,Amateur Draft,97/D
416,Tim Hudson\hudsoti01,26,OAK,34,6,0,0,0,0,1,1,0.1,0,1,0.1,.503,.501,0.1,0.0,1,$875000,Amateur Draft,1
417,Juan Acevedo\aceveju01,32,DET,65,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$850000,Free Agency,1
418,Paul Byrd\byrdpa01,31,KCR,33,2,-1,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$850000,Free Agency,1
419,Raul Casanova#\casanra01,29,2TM,33,100,-6,-2,-1,-1,2,-8,-0.9,3,-5,-0.6,.475,.495,-0.5,0.0,-4,$850000,Free Agency,/2
420,Wilton Guerrero#\guerrwi01,27,2TM,103,156,-12,1,0,-3,1,-12,-1.3,5,-7,-0.8,.488,.496,-0.5,-0.2,-4,$850000,Free Agency,4/65
421,Eli Marrero\marreel01,28,STL,131,446,1,1,0,2,-1,3,0.3,14,17,1.7,.503,.502,1.5,0.0,16,$850000,Amateur Draft,9278/3
422,Dave McCarty\mccarda01,32,2TM,25,74,-6,-1,0,2,-1,-6,-0.6,3,-3,-0.4,.475,.498,-0.5,0.0,-5,$850000,Purchased,/3D
423,Mike Holtz*\holtzmi01,29,2TM,49,2,-1,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$825000,Free Agency,1
424,Mike Venafro*\venafmi01,28,OAK,47,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$812500,Traded,1
425,Luis Alicea#\alicelu01,36,KCR,94,273,-13,0,0,2,0,-11,-1.1,10,-1,-0.1,.488,.493,-0.3,0.2,-3,$800000,Free Agency,45D/3796
426,Bill Haselman\haselbi01,36,TEX,69,193,-8,-1,-1,-2,3,-8,-0.8,7,-1,-0.1,.489,.495,0.1,0.1,1,$800000,Traded,2/D
427,Raul Ibanez*\ibanera01,30,KCR,137,544,12,-1,0,-7,-9,-5,-0.4,20,16,1.5,.497,.497,2.2,-1.5,23,$800000,Free Agency,37D9
428,Braden Looper\loopebr01,27,FLA,78,1,0,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$800000,Traded,1
429,Mark Mulder*\muldema01,24,OAK,30,5,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.498,.500,-0.1,0.0,-1,$800000,Amateur Draft,1
430,Greg Myers*\myersgr01,36,OAK,65,170,-2,0,0,1,2,2,0.2,6,8,0.8,.503,.501,0.7,0.4,7,$800000,Free Agency,2/D
431,Olmedo Saenz\saenzol01,31,OAK,68,178,5,-1,0,-3,-2,-1,-0.1,7,5,0.5,.498,.499,0.8,-0.5,8,$800000,Free Agency,35/D
432,Vic Darensbourg*\darenvi01,31,FLA,43,2,-1,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$775000,Free Agency,1
433,David Dellucci*\delluda01,28,ARI,97,261,-6,-2,-1,-8,-3,-19,-2.0,8,-11,-1.2,.480,.488,-0.4,-1.2,-3,$775000,Expansion Draft,97/D8
434,Carlos Febles\febleca01,26,KCR,119,404,-12,2,0,3,3,-4,-0.4,15,11,1.0,.496,.497,0.7,0.6,8,$775000,Amateur Free Agent,*4/6
435,Ramon Martinez\martira03,29,SFG,72,200,0,1,0,-2,2,1,0.1,6,8,0.7,.502,.501,1.0,0.0,10,$775000,Traded,64/375
436,Terry Shumpert\shumpte01,35,COL,106,268,-12,0,-2,-5,1,-17,-1.8,8,-8,-1.0,.484,.489,-0.5,-0.4,-4,$775000,Free Agency,4/7659
437,Scott Sauerbeck\sauersc01,30,PIT,79,2,-1,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$766667,Rule 5 Draft,1
438,Byung-Hyun Kim\kimby01,23,ARI,72,2,0,0,0,0,1,1,0.1,0,1,0.1,.501,.500,0.1,0.0,1,$762500,Amateur Free Agent,1
439,Paul Bako*\bakopa01,30,MIL,87,257,-12,-3,1,-4,4,-13,-1.4,8,-5,-0.6,.484,.491,-0.2,0.0,-1,$750000,Traded,2
440,Ron Coomer\coomero01,35,NYY,55,156,-5,-1,-1,-3,-2,-12,-1.2,6,-7,-0.7,.478,.492,-0.3,-0.5,-3,$750000,Free Agency,5D3
441,Mike Difelice\difelmi01,33,STL,70,197,-6,0,0,-2,3,-5,-0.5,6,1,0.1,.493,.497,0.3,0.1,3,$750000,Free Agency,2
442,Ricky Ledee*\ledeeri01,28,PHI,96,241,2,1,0,0,0,4,0.3,8,11,1.1,.504,.502,1.1,0.0,11,$750000,Free Agency,87/9
443,Joe McEwing\mcewijo01,29,NYM,105,214,-15,-1,1,5,-1,-11,-1.2,7,-5,-0.6,.489,.493,-1.1,0.4,-9,$750000,Traded,963457/8
444,Mike Morgan\morgami01,42,ARI,29,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$750000,Free Agency,1
445,Enrique Wilson#\wilsoen01,28,NYY,60,119,-10,-1,0,-2,1,-13,-1.2,4,-8,-0.8,.479,.492,-0.6,-0.1,-6,$720000,Traded,56/4D9
446,Jose Cabrera\cabrejo01,30,MIL,50,20,-4,0,0,0,3,-1,-0.1,0,-1,-0.1,.498,.499,-0.1,0.0,-1,$705000,Traded,1
447,Carlos Baerga#\baergca01,33,BOS,73,194,-6,1,0,0,-3,-8,-0.7,7,0,-0.1,.490,.495,-0.1,-0.2,-1,$700000,Free Agency,D4/5
448,Andy Fox*\foxan01,31,FLA,133,502,-12,6,2,-15,6,-12,-1.3,16,4,0.3,.491,.492,1.8,-0.9,18,$700000,Traded,*6/459
449,Luis Lopez#\lopezlu02,31,2TM,58,122,-9,1,0,-1,2,-8,-0.8,5,-4,-0.4,.486,.496,-0.3,0.1,-3,$700000,Free Agency,64/3D
450,CC Sabathia*\sabatc.01,21,CLE,33,6,0,0,0,0,1,1,0.1,0,1,0.1,.502,.500,0.1,0.0,1,$700000,Amateur Draft,1
451,Rey Sanchez\sanchre01,34,BOS,107,386,-12,1,0,8,3,0,0.0,14,14,1.4,.500,.500,0.6,1.1,6,$700000,Free Agency,46
452,Jose Santiago\santijo03,27,PHI,42,3,0,0,0,0,1,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$700000,Traded,1
453,Jeff Tam\tamje01,31,OAK,40,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$700000,Free Agency,1
454,Doug Creek*\creekdo01,33,2TM,52,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$685000,Conditional Deal,1
455,Brian Boehringer#\boehrbr01,33,PIT,70,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$675000,Free Agency,1
456,Dave Hansen*\hanseda01,33,LAD,96,135,1,0,0,-1,-1,-1,-0.1,4,3,0.3,.499,.499,0.4,-0.2,4,$675000,Free Agency,35/D
457,Terrence Long*\longte01,26,OAK,162,640,-17,-2,-1,-5,3,-21,-2.0,24,3,0.3,.487,.487,0.7,-0.1,7,$675000,Traded,*8
458,Alberto Castillo\castial01,32,NYY,15,41,-6,0,0,0,1,-5,-0.5,2,-4,-0.4,.464,.497,-0.4,0.1,-4,$650000,Free Agency,2
459,Doug Mirabelli\mirabdo01,31,BOS,57,173,-4,0,-1,2,2,-1,-0.1,6,6,0.5,.499,.499,0.3,0.5,4,$650000,Traded,2/D
460,Todd Pratt\prattto02,35,PHI,39,136,8,-1,1,-1,2,9,0.9,4,13,1.3,.524,.506,1.4,0.1,14,$650000,Traded,2/3
461,Mike Redmond\redmomi01,31,FLA,88,290,-1,-1,1,6,4,9,0.9,9,18,1.8,.511,.506,1.2,1.0,12,$650000,Amateur Free Agent,2/3
462,Jose Silva\silvajo01,28,CIN,12,1,0,0,0,0,0,0,0.0,0,0,0.0,.502,.500,0.0,0.0,0,$650000,Traded,1
463,Alfonso Soriano\soriaal01,26,NYY,156,741,27,5,1,-13,4,24,2.4,25,50,4.8,.515,.515,6.0,-0.9,62,$630000,Purchased,*4/D
464,Alex Cora*\coraal01,26,LAD,115,293,9,2,1,4,4,21,2.1,9,30,3.0,.519,.513,2.6,0.8,26,$625000,Amateur Draft,64
465,Damian Jackson\jacksda04,28,DET,81,274,1,1,1,-2,1,3,0.3,10,13,1.2,.503,.502,1.4,0.0,14,$625000,Traded,4/6D875
466,Keith Osik\osikke01,33,PIT,55,111,-10,0,0,1,1,-8,-0.8,3,-4,-0.5,.485,.495,-0.6,0.2,-5,$625000,Amateur Draft,2/5347
467,Odalis Perez*\perezod01,24,LAD,32,75,-7,0,0,0,10,4,0.4,0,4,0.4,.514,.503,0.4,0.0,4,$625000,Traded,1
468,Benny Agbayani\agbaybe01,30,2TM,61,171,-10,0,0,5,-2,-7,-0.8,6,-1,-0.2,.488,.495,-0.7,0.3,-6,$600000,Waivers,7/98
469,Miguel Cairo\cairomi01,28,STL,108,208,-6,0,0,-1,0,-7,-0.8,6,-1,-0.1,.493,.495,0.0,-0.2,0,$600000,Waivers,74/5693D
470,Deivi Cruz\cruzde01,29,SDP,151,547,-11,-2,-1,-12,7,-19,-2.0,17,-2,-0.4,.487,.488,0.9,-0.6,10,$600000,Free Agency,*6/3
471,Julio Franco\francju01,43,ATL,125,383,-2,0,-1,4,-5,-4,-0.5,12,8,0.7,.497,.497,0.3,-0.2,4,$600000,Purchased,3/D
472,Keith Lockhart*\lockhke01,37,ATL,128,331,-19,-2,0,15,2,-4,-0.5,10,7,0.6,.497,.498,-1.0,1.7,-8,$600000,Free Agency,4/5
473,Juan Pierre*\pierrju01,24,COL,152,640,-25,7,1,3,3,-11,-1.3,20,9,0.7,.492,.493,0.4,0.5,6,$600000,Amateur Draft,*8
474,Albert Pujols\pujolal01,22,STL,157,675,44,2,-2,-4,-6,35,3.4,21,56,5.5,.523,.522,5.9,-1.1,60,$600000,Amateur Draft,*753/D96
475,Rich Rodriguez*\rodriri02,39,TEX,36,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$600000,Conditional Deal,1
476,Mark Wohlers\wohlema01,32,CLE,64,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$600000,Free Agency,1
477,Tony Graffanino\graffto01,30,CHW,70,259,2,2,1,-1,2,5,0.6,10,15,1.5,.507,.503,1.6,0.1,16,$575000,Traded,54/6
478,Russ Johnson\johnsru01,29,TBD,45,130,-6,1,0,-4,0,-9,-0.8,5,-4,-0.4,.481,.495,0.0,-0.3,0,$575000,Traded,5/D64
479,Ramon Ortiz\ortizra02,29,ANA,32,7,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,.496,.499,-0.1,0.0,-1,$575000,Amateur Free Agent,1
480,Ryan Rupe\rupery01,27,TBD,15,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$575000,Amateur Draft,1
481,Hideki Irabu\irabuhi01,33,TEX,38,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$550000,Free Agency,1
482,John Valentin\valenjo02,35,NYM,114,242,-3,1,-1,0,0,-3,-0.3,8,5,0.4,.497,.498,0.5,-0.1,5,$550000,Free Agency,635/4D
483,Steve Woodard*\woodast01,27,TEX,14,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$550000,Free Agency,1
484,Paul Lo Duca\loducpa01,30,LAD,149,632,3,0,0,2,7,12,1.2,20,32,3.1,.509,.508,2.9,0.9,30,$546667,Amateur Draft,*23/7
485,Greg Norton#\nortogr01,29,COL,113,195,-6,-1,0,-3,0,-11,-1.1,6,-5,-0.6,.490,.493,-0.2,-0.4,-1,$525000,Free Agency,53/7D
486,Lance Berkman#\berkmla01,26,HOU,158,692,41,0,0,-11,-1,28,2.8,21,49,4.8,.518,.518,6.0,-1.4,61,$500000,Amateur Draft,*879
487,Alan Embree*\embreal01,32,2TM,68,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$500000,Traded,1
488,Jorge Fabregas*\fabrejo01,32,2TM,65,169,-18,0,0,0,3,-16,-1.6,6,-10,-1.0,.475,.495,-1.0,0.3,-10,$500000,Free Agency,2
489,Andres Galarraga\galaran01,41,MON,104,334,-5,-3,-1,-4,-4,-17,-1.8,10,-7,-0.8,.483,.489,-0.4,-0.9,-2,$500000,Free Agency,3
490,Ron Gant\gantro01,37,SDP,102,353,10,-2,-1,4,-4,8,0.8,11,19,1.9,.508,.505,1.5,0.0,15,$500000,Free Agency,7/9D8
491,Jose Guillen\guilljo01,26,2TM,85,259,-14,-2,-1,-1,-3,-20,-2.1,8,-12,-1.3,.475,.493,-1.2,-0.4,-11,$500000,Free Agency,9/87D
492,Joey Hamilton\hamiljo02,31,CIN,39,33,-3,0,0,0,5,2,0.2,0,2,0.2,.505,.501,0.2,0.0,2,$500000,Free Agency,1
493,Jimmy Haynes\hayneji01,29,CIN,36,72,-9,0,0,0,10,1,0.1,0,1,0.1,.504,.501,0.1,0.0,1,$500000,Free Agency,1
494,Michael Jackson\jacksmi02,37,MIN,58,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$500000,Free Agency,1
495,Mike James\jamesmi01,34,COL,13,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$500000,Free Agency,1
496,Satoru Komiyama\komiysa01,36,NYM,25,3,0,0,0,0,1,1,0.1,0,1,0.1,.502,.500,0.1,0.0,1,$500000,Purchased,1
497,Darren Lewis\lewisda01,34,CHC,58,91,-4,-1,0,3,-1,-2,-0.2,3,1,0.1,.497,.499,-0.2,0.2,-2,$500000,Free Agency,78/9
498,John Mabry*\mabryjo01,31,2TM,110,234,5,0,0,11,-5,10,1.0,9,19,1.8,.509,.505,0.8,0.5,8,$500000,Traded,379
