Rk,Name,Age,Tm,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary▼,Acquired,Pos Summary
332,Bengie Molina\molinbe01,28,ANA,119,430,-5,-1,-2,2,7,1,0.1,16,17,1.7,.501,.501,1.5,0.9,15,$1425000,Amateur Free Agent,*2
333,Scott Schoeneweis*\schoesc01,29,2TM,59,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$1425000,Amateur Draft,1
334,Tom Gordon\gordoto01,35,CHW,66,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$1400000,Free Agency,1
335,Vladimir Nunez\nunezvl01,28,FLA,14,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1400000,Traded,1
336,Daryle Ward*\wardda01,28,LAD,52,114,-13,0,1,0,-1,-13,-1.4,4,-10,-1.1,.474,.491,-1.1,-0.1,-10,$1350000,Traded,37
337,Henry Blanco\blanche01,31,ATL,55,166,-15,-1,0,-2,3,-16,-1.7,5,-11,-1.2,.471,.490,-1.0,0.1,-9,$1300000,Traded,2
338,Herbert Perry\perryhe01,33,TEX,11,24,-4,0,0,0,0,-4,-0.4,1,-3,-0.3,.465,.498,-0.3,0.0,-3,$1300000,Traded,/35
339,Rey Sanchez\sanchre01,35,2TM,102,369,-21,1,1,4,5,-11,-1.1,13,2,0.1,.489,.496,-0.3,0.9,-2,$1300000,Free Agency,64
340,Kelly Stinnett\stinnke01,33,2TM,67,207,-9,-2,0,-2,3,-10,-1.0,6,-3,-0.4,.485,.494,-0.2,0.1,-1,$1300000,Free Agency,2
341,John Thomson\thomsjo01,29,TEX,35,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1300000,Free Agency,1
342,Pat Burrell\burrepa01,26,PHI,146,599,-8,-2,-2,7,-6,-11,-1.2,19,8,0.6,.493,.493,-0.1,0.1,1,$1250000,Amateur Draft,*7/D
343,Jeff Fassero*\fasseje01,40,STL,62,10,-3,0,0,0,2,-1,-0.1,0,-1,-0.1,.498,.499,-0.1,0.0,-1,$1250000,Traded,1
344,Jason LaRue\larueja01,29,CIN,118,437,-3,-1,-1,3,7,5,0.4,14,19,1.8,.504,.503,1.4,1.0,16,$1250000,Amateur Draft,*2/37
345,Mark Loretta\loretma01,31,SDP,154,653,21,1,-1,6,4,30,2.9,20,51,4.9,.520,.519,4.3,0.9,45,$1250000,Free Agency,*4/6
346,David Ortiz*\ortizda01,27,BOS,128,509,26,-2,2,-1,-10,15,1.6,19,34,3.4,.512,.509,3.4,-1.0,35,$1250000,Free Agency,D3
347,Pat Hentgen\hentgpa01,34,BAL,28,5,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.498,.500,-0.1,0.0,-1,$1200000,Free Agency,1
348,Brian Hunter\huntebr02,32,HOU,56,108,-7,0,1,2,0,-4,-0.4,3,0,-0.1,.493,.498,-0.3,0.1,-2,$1200000,Free Agency,98/7
349,Kerry Ligtenberg\ligteke01,32,BAL,68,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$1200000,Free Agency,1
350,Chris Singleton*\singlch01,30,OAK,120,341,-16,0,2,-5,1,-17,-1.6,13,-4,-0.4,.486,.490,0.1,-0.3,1,$1200000,Free Agency,*8/97
351,So Taguchi\tagucso01,33,STL,43,59,1,0,0,1,-1,1,0.1,2,3,0.3,.503,.501,0.2,0.0,2,$1200000,Free Agency,897/4
352,Gregg Zaun#\zaungr01,32,2TM,74,189,-8,0,0,-3,3,-8,-0.9,6,-2,-0.3,.489,.496,0.0,-0.1,1,$1200000,Free Agency,2
353,Alex Cora*\coraal01,27,LAD,148,514,-23,1,1,6,4,-11,-1.2,16,5,0.3,.492,.493,-0.3,1.0,-1,$1150000,Amateur Draft,*46
354,Todd Ritchie\ritchto01,31,MIL,5,11,0,0,0,0,2,1,0.1,0,1,0.1,.524,.501,0.1,0.0,1,$1150000,Free Agency,/1
355,CC Sabathia*\sabatc.01,22,CLE,31,6,0,0,0,0,1,1,0.1,0,1,0.1,.505,.501,0.1,0.0,1,$1100000,Amateur Draft,1
356,Erubiel Durazo*\durazer01,29,OAK,154,645,10,0,-2,-1,-13,-6,-0.5,24,18,1.8,.496,.496,1.9,-1.4,19,$1065000,Traded,*D3
357,Mike Redmond\redmomi01,32,FLA,59,141,-6,-1,0,-4,2,-8,-0.9,4,-4,-0.4,.486,.495,0.0,-0.2,0,$1050000,Amateur Free Agent,2/35
358,Kenny Lofton*\loftoke01,36,2TM,140,610,9,5,1,-1,3,17,1.6,18,36,3.4,.513,.505,3.5,0.1,37,$1025000,Traded,8
359,Jason Bere\bereja01,32,CLE,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1000000,Free Agency,/1
360,Mike Bordick\bordimi01,37,TOR,102,379,-6,1,-1,5,4,3,0.3,14,17,1.7,.503,.502,1.2,0.9,12,$1000000,Free Agency,654/D
361,Deivi Cruz\cruzde01,30,BAL,152,572,-22,0,1,5,7,-10,-0.9,21,12,1.1,.494,.494,0.7,1.2,7,$1000000,Free Agency,*6/D
362,Ben Davis#\davisbe01,26,SEA,80,269,-7,-1,0,2,4,-2,-0.1,10,9,0.8,.498,.499,0.6,0.6,7,$1000000,Traded,2/D
363,Robert Fick*\fickro01,29,ATL,126,460,-5,0,0,4,-6,-8,-0.9,14,7,0.5,.494,.495,0.1,-0.2,3,$1000000,Free Agency,*3
364,Brad Fullmer*\fullmbr01,28,ANA,63,235,9,-1,1,1,-5,5,0.5,9,13,1.3,.507,.503,1.2,-0.4,12,$1000000,Free Agency,D3
365,Doug Glanville\glanvdo01,32,2TM,80,258,-13,0,0,2,1,-11,-1.1,9,-1,-0.2,.487,.497,-0.4,0.3,-3,$1000000,Traded,8/79
366,Rick Helling\helliri01,32,2TM,35,3,0,0,0,0,1,1,0.1,0,1,0.1,.502,.500,0.1,0.0,1,$1000000,Free Agency,1
367,Jose Hernandez\hernajo01,33,3TM,150,571,-32,0,0,-3,5,-31,-3.3,18,-13,-1.6,.479,.492,-1.3,0.1,-10,$1000000,Traded,5/684
368,Denny Hocking#\hockide01,33,MIN,83,209,-9,1,1,4,1,-2,-0.2,8,6,0.6,.498,.499,0.2,0.5,2,$1000000,Amateur Draft,4563/98D7
369,Tyler Houston*\houstty01,32,PHI,54,103,-1,1,1,-1,0,0,0.0,3,3,0.3,.500,.500,0.4,-0.1,4,$1000000,Free Agency,5/3
370,Juan Pierre*\pierrju01,25,FLA,162,747,-2,4,1,8,3,15,1.4,21,36,3.4,.509,.509,2.6,1.1,28,$1000000,Traded,*8
371,Reggie Sanders\sandere02,35,PIT,130,498,20,1,0,1,-6,17,1.6,16,32,3.1,.513,.510,3.0,-0.5,31,$1000000,Free Agency,*97/D
372,Tanyon Sturtze\sturtta01,32,TOR,40,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1000000,Free Agency,1
373,B.J. Surhoff*\surhob.01,38,BAL,93,354,2,0,0,-2,-6,-6,-0.6,13,7,0.7,.493,.496,0.9,-0.8,9,$1000000,Free Agency,D73/9
374,Barry Zito*\zitoba01,25,OAK,35,6,-2,0,0,0,1,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$1000000,Amateur Draft,1
375,Scott Strickland\stricsc02,27,NYM,19,2,-1,0,0,0,0,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$950000,Free Agency,1
376,Valerio De Los Santos*\delosva01,30,2TM,51,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$925000,Amateur Free Agent,1
377,Eric Owens\owenser01,32,ANA,111,257,-12,-3,0,0,-1,-16,-1.5,10,-6,-0.6,.486,.490,-0.7,-0.1,-6,$925000,Free Agency,897/D
378,Juan Acevedo\aceveju01,33,2TM,39,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$900000,Free Agency,1
379,Francisco Cordero\cordefr01,28,TEX,73,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$900000,Traded,1
380,David Dellucci*\delluda01,29,2TM,91,248,-10,2,0,1,-2,-9,-0.9,8,-1,-0.1,.491,.497,-0.2,-0.2,-1,$900000,Expansion Draft,9/87
381,Karim Garcia*\garcika01,27,2TM,76,262,-3,-3,-1,-2,-3,-12,-1.2,10,-2,-0.3,.484,.497,-0.1,-0.4,0,$900000,Free Agency,9/8D
382,Dustin Hermanson\hermadu01,30,2TM,32,15,-4,0,0,0,2,-1,-0.2,0,-1,-0.2,.495,.500,-0.2,0.0,-1,$900000,Free Agency,/1
383,Gary Matthews#\matthga02,28,2TM,144,513,-11,3,1,7,-1,-1,-0.1,17,16,1.5,.499,.503,0.8,0.6,9,$900000,Traded,8/D
384,Albert Pujols\pujolal01,23,STL,157,685,73,2,0,1,-9,68,6.6,21,89,8.6,.543,.541,8.5,-0.8,88,$900000,Amateur Draft,*73/D
385,Desi Relaford#\relafde01,29,KCR,141,557,-18,-1,1,-6,2,-22,-2.0,21,-1,-0.1,.485,.487,0.5,-0.3,5,$900000,Free Agency,459/68D7
386,Matt Stairs*\stairma01,35,PIT,121,357,18,-2,-1,-11,-4,1,0.0,11,12,1.1,.501,.500,2.2,-1.6,23,$900000,Free Agency,93/7D
387,Miguel Cairo\cairomi01,29,STL,92,290,-11,2,0,0,0,-8,-0.9,9,1,0.0,.491,.495,0.0,0.0,1,$850000,Waivers,475/693
388,Ricky Ledee*\ledeeri01,29,PHI,121,291,3,0,0,-8,0,-5,-0.6,9,4,0.3,.496,.497,1.1,-0.9,12,$850000,Free Agency,87/D9
389,Todd Pratt\prattto02,36,PHI,43,156,6,-1,0,-2,2,5,0.5,5,10,1.0,.512,.503,1.2,0.0,12,$850000,Free Agency,2/3
390,Justin Speier\speieju01,29,COL,72,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$850000,Waivers,1
391,Cliff Politte\politcl01,29,TOR,54,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$845000,Traded,1
392,Jose Macias#\maciajo01,31,MON,111,288,-16,-2,0,-9,-1,-28,-2.9,9,-19,-2.0,.474,.482,-1.1,-1.1,-10,$825000,Traded,758/94D
393,Doug Mirabelli\mirabdo01,32,BOS,62,176,-2,0,0,-4,3,-3,-0.3,7,4,0.4,.495,.498,0.8,-0.1,8,$805000,Traded,2/D3
394,Juan Castro\castrju01,31,CIN,113,348,-9,-1,0,13,3,7,0.6,11,18,1.7,.506,.504,0.4,1.6,5,$800000,Traded,456/3
395,Andy Fox*\foxan01,32,FLA,70,120,-9,-1,0,-7,1,-16,-1.6,4,-12,-1.3,.477,.490,-0.6,-0.7,-5,$800000,Traded,4/6537
396,Matt Franco*\francma01,33,ATL,112,148,-6,0,0,-1,-1,-8,-0.8,5,-3,-0.4,.493,.495,-0.3,-0.2,-2,$800000,Free Agency,3/D97
397,Lenny Harris*\harrile01,38,2TM,88,163,-15,1,2,1,0,-12,-1.2,5,-7,-0.7,.486,.493,-0.8,0.1,-7,$800000,Free Agency,5/379
398,Ramon Martinez\martira03,30,CHC,108,333,-4,-2,0,-13,3,-17,-1.8,10,-6,-0.8,.484,.489,0.6,-1.0,7,$800000,Free Agency,456/3
399,Greg Myers*\myersgr01,37,TOR,121,369,13,-4,-1,0,3,10,1.1,14,24,2.4,.508,.506,2.4,0.4,24,$800000,Free Agency,2D
400,Jesse Orosco\oroscje01,46,3TM,65,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$800000,Traded,/1
401,Alfonso Soriano\soriaal01,27,NYY,156,734,25,3,0,-2,4,30,3.0,25,55,5.4,.518,.518,5.6,0.2,57,$800000,Purchased,*4
402,Garrett Stephenson\stephga01,31,STL,32,55,-5,-1,0,0,8,2,0.2,0,2,0.2,.507,.501,0.2,0.0,2,$800000,Traded,1
403,Wily Mo Pena\penawi01,21,CIN,80,181,-7,-1,1,-4,0,-11,-1.2,6,-6,-0.6,.486,.493,-0.2,-0.5,-2,$788000,Traded,89/75
404,Armando Almanza*\almanar01,30,FLA,51,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$775000,Traded,1
405,Carlos Febles\febleca01,27,KCR,74,219,-15,1,0,-12,1,-25,-2.4,8,-17,-1.7,.467,.485,-0.5,-1.0,-5,$775000,Amateur Free Agent,4/D6
406,Chris Woodward\woodwch01,27,TOR,104,386,-6,-1,-1,-3,5,-6,-0.5,14,8,0.8,.494,.496,1.1,0.2,11,$775000,Amateur Draft,6
407,B.J. Ryan*\ryanb.01,27,BAL,76,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$762500,Traded,1
408,Paul Bako*\bakopa01,31,CHC,70,213,-7,0,0,3,4,-1,-0.1,7,6,0.6,.499,.500,0.2,0.7,3,$750000,Traded,2
409,Greg Colbrunn\colbrgr01,33,SEA,22,62,1,0,-1,0,-1,-1,-0.1,2,1,0.1,.494,.499,0.1,-0.1,1,$750000,Free Agency,3/D
410,Jeff D'Amico\d'amije01,27,PIT,29,63,-7,0,0,0,9,1,0.1,0,1,0.1,.505,.501,0.1,0.0,1,$750000,Free Agency,1
411,Joey Eischen*\eischjo01,33,MON,71,4,0,0,0,0,1,1,0.1,0,1,0.1,.501,.500,0.1,0.0,1,$750000,Free Agency,1
412,John Flaherty\flahejo01,35,NYY,40,116,1,-1,-1,1,2,2,0.2,4,6,0.6,.505,.501,0.5,0.3,5,$750000,Free Agency,2
413,Todd Greene\greento02,32,TEX,62,210,-10,0,0,-1,3,-8,-0.8,8,0,0.0,.487,.495,0.1,0.2,1,$750000,Free Agency,2/D3
414,John Halama*\halamjo01,31,OAK,35,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$750000,Free Agency,1
415,Chad Kreuter#\kreutch01,38,TEX,7,21,-3,0,0,-1,0,-3,-0.3,1,-2,-0.2,.458,.498,-0.1,-0.1,-1,$750000,Free Agency,/2
416,Xavier Nady\nadyxa01,24,SDP,110,404,-1,0,-1,6,-4,0,-0.1,13,12,1.1,.500,.500,0.5,0.2,6,$750000,Amateur Draft,9
417,Troy O'Leary*\o'leatr01,33,CHC,93,194,-11,1,-1,2,-2,-11,-1.2,6,-5,-0.6,.488,.493,-0.8,0.0,-7,$750000,Free Agency,79
418,Chris Stynes\stynech01,30,COL,138,502,-7,2,3,8,2,9,0.8,16,25,2.3,.507,.506,1.5,1.0,16,$750000,Free Agency,*5/4
419,Julian Tavarez*\tavarju01,30,PIT,64,5,-1,0,0,0,1,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$750000,Free Agency,1
420,Mark Teixeira#\teixema01,23,TEX,146,589,0,0,-2,15,-8,5,0.6,22,27,2.7,.504,.503,1.2,0.8,12,$750000,Amateur Draft,*3579/D
421,Jay Witasick\witasja01,30,SDP,46,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$750000,Free Agency,1
422,Scott Eyre*\eyresc01,31,SFG,74,2,0,0,0,0,1,1,0.1,0,1,0.1,.501,.501,0.1,0.0,1,$725000,Waivers,1
423,Benji Gil\gilbe01,30,ANA,62,135,-14,1,-1,0,1,-12,-1.2,5,-7,-0.7,.481,.493,-0.7,0.2,-7,$725000,Free Agency,46/35D
424,Joe Girardi\girarjo01,38,STL,16,26,-3,0,0,-1,0,-5,-0.5,1,-4,-0.4,.471,.497,-0.3,-0.1,-3,$725000,Free Agency,2
425,Jaret Wright\wrighja02,27,2TM,50,5,0,0,0,0,1,1,0.1,0,1,0.1,.502,.500,0.1,0.0,1,$725000,Waivers,1
426,Sandy Alomar\alomasa02,37,CHW,75,204,-6,0,-1,-3,4,-5,-0.5,8,3,0.3,.493,.497,0.5,0.1,5,$700000,Free Agency,2
427,Gary Bennett\bennega01,31,SDP,96,338,-14,1,1,3,5,-4,-0.4,11,7,0.6,.496,.498,0.3,0.8,4,$700000,Free Agency,2
428,Dave Berg\bergda01,32,TOR,61,174,-6,0,-1,-11,0,-18,-1.7,7,-11,-1.1,.472,.489,-0.1,-1.1,0,$700000,Free Agency,45/D9376
429,Doug Creek*\creekdo01,34,TOR,21,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$700000,Free Agency,1
430,Nelson Cruz\cruzne01,30,COL,20,15,-2,0,0,0,2,1,0.1,0,1,0.1,.503,.500,0.1,0.0,1,$700000,Traded,1
431,Wiki Gonzalez\gonzawi01,29,SDP,24,73,-6,0,0,-2,1,-6,-0.7,2,-4,-0.5,.473,.496,-0.3,-0.1,-2,$700000,Free Agency,2/1
432,Darren Holmes\holmeda01,37,ATL,48,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$700000,Free Agency,1
433,Orlando Palmeiro*\palmeor01,34,STL,141,364,-9,-2,3,-3,-4,-15,-1.6,11,-4,-0.5,.489,.491,-0.2,-0.8,-1,$700000,Free Agency,*978
434,Enrique Wilson#\wilsoen01,29,NYY,63,147,-7,-1,0,-4,2,-10,-0.9,6,-4,-0.4,.485,.494,0.0,-0.2,0,$700000,Traded,654/D
435,Tony Graffanino\graffto01,31,CHW,90,281,1,2,1,2,3,9,0.9,11,20,1.9,.510,.505,1.7,0.5,17,$675000,Traded,645/D3
436,Guillermo Mota\motagu01,29,LAD,76,9,0,0,0,0,2,2,0.2,0,2,0.2,.502,.501,0.2,0.0,2,$675000,Traded,1
437,Abraham Nunez#\nunezab01,27,PIT,118,351,-12,-1,2,-2,3,-10,-1.1,11,1,0.0,.491,.494,0.2,0.1,3,$675000,Traded,46/5
438,Graeme Lloyd*\lloydgr01,36,2TM,52,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$650000,Traded,1
439,Tom Goodwin*\goodwto01,34,CHC,87,184,-4,4,0,-3,-1,-4,-0.4,6,2,0.2,.496,.498,0.5,-0.4,5,$635000,Free Agency,879
440,Mike Difelice\difelmi01,34,KCR,62,205,-5,1,-1,-1,3,-2,-0.1,8,6,0.6,.497,.499,0.7,0.3,7,$625000,Free Agency,2/D
441,Damian Jackson\jacksda04,29,BOS,109,172,-9,0,0,1,0,-7,-0.7,6,-1,-0.1,.493,.495,-0.2,0.2,-2,$625000,Free Agency,46879/D53
442,Brian Lawrence\lawrebr02,27,SDP,33,72,-4,0,0,0,10,6,0.6,0,6,0.6,.518,.504,0.6,0.0,6,$625000,Amateur Draft,1
443,Jimmy Anderson*\anderji02,27,CIN,8,13,-1,0,0,0,2,1,0.1,0,1,0.1,.506,.500,0.1,0.0,1,$600000,Free Agency,/1
444,Marlon Anderson*\anderma02,29,TBD,145,535,-10,5,2,4,3,4,0.5,20,24,2.4,.503,.502,2.0,0.7,20,$600000,Free Agency,*4/D7
445,Wil Cordero\cordewi01,31,MON,130,492,1,-1,0,-3,-7,-10,-1.1,15,6,0.4,.492,.494,0.7,-1.1,9,$600000,Free Agency,*3/D7
446,Kyle Farnsworth\farnsky01,27,CHC,77,1,0,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$600000,Amateur Draft,1
447,Julio Franco\francju01,44,ATL,103,223,4,0,-1,-4,-2,-3,-0.4,7,4,0.3,.497,.498,0.7,-0.7,8,$600000,Free Agency,3
448,Aaron Fultz*\fultzaa01,29,TEX,64,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$600000,Free Agency,1
449,Felix Heredia*\heredfe01,28,2TM,69,3,0,0,0,0,1,1,0.1,0,1,0.1,.501,.500,0.1,0.0,1,$600000,Free Agency,1
450,Roberto Hernandez\hernaro01,38,ATL,66,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$600000,Free Agency,1
451,Eric Hinske*\hinsker01,25,TOR,124,514,-3,5,1,-5,2,-1,0.0,19,19,1.9,.500,.500,2.3,-0.2,24,$600000,Traded,*5
452,Ray King*\kingra01,29,ATL,80,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$600000,Traded,1
453,John Mabry*\mabryjo01,32,SEA,64,122,-3,-1,0,2,-2,-4,-0.4,5,0,0.0,.493,.497,-0.2,0.0,-2,$600000,Free Agency,9D/37
454,Joe McEwing\mcewijo01,30,NYM,119,313,-17,2,-1,7,3,-7,-0.8,10,3,0.2,.494,.496,-0.5,0.9,-4,$600000,Traded,467/3598
455,Greg Norton#\nortogr01,30,COL,114,197,-3,1,0,1,0,-1,-0.1,6,5,0.5,.499,.499,0.4,0.1,4,$600000,Free Agency,5/39
456,Steve Reed\reedst01,38,COL,67,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$600000,Free Agency,1
457,Dennys Reyes\reyesde01,26,2TM,15,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$600000,Free Agency,/1
458,Jose Santiago\santijo03,28,CLE,25,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$600000,Free Agency,1
459,Tsuyoshi Shinjo\shinjts01,31,NYM,62,124,-12,-1,1,10,0,-2,-0.2,4,2,0.2,.498,.499,-0.8,1.1,-8,$600000,Free Agency,8/79
460,Ruben Sierra#\sierrru01,37,2TM,106,336,-2,-1,0,-3,-6,-12,-1.2,13,0,0.0,.489,.496,0.3,-0.9,3,$600000,Traded,D9/7
461,Shane Spencer\spencsh01,31,2TM,119,448,-5,2,-1,-1,-6,-10,-1.0,17,6,0.6,.491,.497,0.7,-0.6,7,$600000,Free Agency,973/D
462,Jeff Tam\tamje01,32,TOR,44,1,1,0,0,0,0,1,0.1,0,1,0.1,.503,.501,0.1,0.0,1,$600000,Free Agency,1
463,Rick White\whiteri01,34,2TM,49,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$600000,Free Agency,1
464,Wes Helms\helmswe01,27,MIL,134,536,2,-1,-1,-10,2,-8,-0.9,17,9,0.8,.494,.495,1.8,-0.8,19,$575000,Traded,*5
465,Lance Painter*\paintla01,35,STL,22,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$575000,Free Agency,1
466,Kelly Wunsch*\wunscke01,30,CHW,43,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$575000,Free Agency,1
467,Lou Merloni\merlolo01,32,2TM,80,213,-1,-2,0,-3,2,-4,-0.4,7,3,0.3,.495,.498,0.6,-0.1,6,$560000,Traded,/457
468,Jay Bell\bellja01,37,NYM,72,142,-9,0,-1,-6,0,-15,-1.5,4,-10,-1.1,.479,.491,-0.5,-0.6,-4,$550000,Free Agency,4536/D
469,Bruce Chen*\chenbr01,26,2TM,16,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$550000,Waivers,/1
470,Eric Gagne\gagneer01,27,LAD,77,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$550000,Amateur Free Agent,1
471,Dave Hansen*\hanseda01,34,SDP,110,159,-2,0,0,-1,-1,-5,-0.5,5,0,-0.1,.495,.497,0.0,-0.2,1,$550000,Free Agency,35/D4
472,Kent Mercker*\merckke01,35,2TM,67,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$550000,Traded,1
473,C.J. Nitkowski*\nitkoc.01,30,TEX,6,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$550000,Free Agency,/1
474,Tomas Perez#\perezto03,29,PHI,125,327,-9,1,1,-7,2,-12,-1.3,10,-2,-0.3,.490,.492,0.4,-0.6,5,$550000,Free Agency,54/36
475,John Vander Wal*\vandejo02,37,MIL,117,374,5,-1,0,-2,-3,-1,-0.2,12,10,0.9,.499,.499,1.1,-0.6,12,$550000,Free Agency,9/7
476,Wade Miller\millewa04,26,HOU,36,70,-9,0,0,0,10,1,0.0,0,1,0.0,.502,.500,0.0,0.0,1,$525000,Amateur Draft,1
477,Vernon Wells\wellsve01,24,TOR,161,735,28,2,1,-14,3,20,2.0,26,46,4.5,.512,.512,5.8,-1.0,60,$520000,Amateur Draft,*8
478,Carlos Baerga#\baergca01,34,ARI,105,231,4,0,1,-1,-1,3,0.2,7,10,0.9,.503,.502,1.0,-0.3,11,$500000,Free Agency,34/D5
479,Pat Borders\bordepa01,40,SEA,12,15,-2,0,0,-1,0,-3,-0.2,1,-2,-0.2,.480,.499,-0.1,-0.1,-1,$500000,Free Agency,/25D
480,Cal Eldred\eldreca01,35,STL,63,2,0,0,0,0,1,1,0.1,0,1,0.1,.501,.500,0.1,0.0,1,$500000,Free Agency,1
481,Bobby Estalella\estalbo02,28,COL,46,165,-3,0,-1,2,3,1,0.1,5,6,0.6,.502,.500,0.4,0.5,4,$500000,Free Agency,2
482,Mike Fetters\fettemi01,38,MIN,5,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$500000,Free Agency,/1
483,Chad Fox\foxch02,32,2TM,38,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$500000,Free Agency,1
484,Andres Galarraga\galaran01,42,SFG,110,293,8,-2,-1,0,-4,2,0.1,9,11,1.0,.502,.501,1.0,-0.4,11,$500000,Free Agency,3/D
485,Chris Gomez\gomezch02,32,MIN,58,185,-10,0,0,-6,2,-15,-1.4,7,-8,-0.8,.475,.491,-0.2,-0.4,-2,$500000,Free Agency,456/D
486,Mark Johnson*\johnsma02,27,OAK,13,33,-4,0,0,0,1,-4,-0.4,1,-2,-0.2,.473,.498,-0.2,0.1,-2,$500000,Traded,2
487,Travis Lee*\leetr01,28,TBD,145,613,12,-1,0,10,-8,13,1.4,23,36,3.6,.509,.508,2.5,0.2,26,$500000,Free Agency,*3/D
488,Esteban Loaiza\loaizes01,31,CHW,34,6,-1,0,0,0,1,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$500000,Free Agency,1
489,Keith Lockhart*\lockhke01,38,SDP,62,111,0,-1,0,-4,1,-4,-0.4,3,-1,-0.1,.493,.497,0.3,-0.4,3,$500000,Free Agency,4/5
490,Josias Manzanillo\manzajo01,35,CIN,9,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$500000,Free Agency,/1
491,Brian Moehler\moehlbr01,31,HOU,3,4,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.479,.500,-0.1,0.0,-1,$500000,Free Agency,/1
492,Mike Mordecai\mordemi01,35,FLA,65,101,-5,0,0,-5,1,-9,-0.9,3,-6,-0.6,.486,.494,-0.1,-0.4,-1,$500000,Free Agency,645/3
493,Terry Mulholland\mulhote01,40,CLE,45,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$500000,Free Agency,1
494,Roy Oswalt\oswalro01,25,HOU,21,48,-6,0,0,0,7,0,0.0,0,0,0.0,.502,.500,0.0,0.0,0,$500000,Amateur Draft,1
495,Eddie Perez\perezed02,35,MIL,107,375,-4,-3,-1,-5,6,-7,-0.8,12,4,0.3,.493,.495,0.8,0.1,9,$500000,Free Agency,2
496,Eduardo Perez\perezed01,33,STL,105,289,9,-1,0,-9,-3,-4,-0.4,9,5,0.4,.496,.498,1.3,-1.3,14,$500000,Purchased,957/3D
497,Ruben Rivera\riverru01,29,SFG,31,55,-4,0,0,3,0,-1,-0.1,2,1,0.1,.497,.499,-0.2,0.3,-2,$500000,Free Agency,8/79
