Rk,Name,Age,Tm,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary▼,Acquired,Pos Summary
333,Eduardo Perez\perezed01,36,2TM,80,210,-1,-1,-1,-2,-5,-10,-1.0,8,-2,-0.2,.487,.496,0.0,-0.7,0,$1750000,Free Agency,3/9
334,Tim Worrell\worreti01,38,SFG,23,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1750000,Free Agency,1
335,Jeff Conine\coninje01,40,2TM,142,539,-9,0,-1,-4,-8,-23,-2.2,20,-3,-0.3,.484,.490,0.1,-1.2,1,$1700000,Free Agency,37/D59
336,Elmer Dessens\desseel01,35,2TM,62,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1700000,Free Agency,1
337,Mike Lamb*\lambmi01,30,HOU,126,422,5,-2,-1,1,-3,1,0.0,13,14,1.3,.501,.500,1.1,-0.3,13,$1700000,Traded,35/4
338,Luis Matos\matoslu01,27,2TM,69,149,-8,2,0,1,-2,-7,-0.7,5,-1,-0.1,.490,.496,-0.2,-0.1,-2,$1625000,Amateur Draft,79/8D
339,Alex Cintron#\cintral01,27,CHW,91,304,-11,1,0,-14,2,-22,-2.1,11,-11,-1.0,.477,.487,0.4,-1.1,3,$1600000,Traded,645/D
340,Kent Mercker*\merckke01,38,CIN,37,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1550000,Free Agency,1
341,Salomon Torres\torresa01,34,PIT,94,5,-1,0,0,0,1,1,0.1,0,1,0.1,.501,.500,0.1,0.0,1,$1525000,Free Agency,1
342,Henry Blanco\blanche01,34,CHC,74,261,-6,-1,-1,1,4,-3,-0.3,8,6,0.5,.496,.498,0.4,0.4,4,$1500000,Free Agency,2/3
343,Sean Burroughs*\burrose01,25,TBD,8,25,-2,1,0,0,0,-1,-0.1,1,0,0.0,.485,.499,0.0,0.0,0,$1500000,Traded,/5
344,Ricky Ledee*\ledeeri01,32,2TM,70,91,-7,1,0,1,0,-5,-0.5,3,-2,-0.2,.494,.499,-0.3,0.1,-3,$1500000,Free Agency,/79
345,Jason Michaels\michaja01,30,CLE,123,548,-8,0,2,2,-5,-9,-0.8,19,10,1.1,.493,.494,0.9,-0.3,8,$1500000,Traded,*7/D9
346,Doug Mirabelli\mirabdo01,35,2TM,73,202,-14,-1,1,-4,3,-16,-1.5,7,-8,-0.8,.479,.493,-0.4,-0.1,-4,$1500000,Traded,2/D
347,Brian Moehler\moehlbr01,34,FLA,31,40,-8,0,0,0,6,-2,-0.2,0,-2,-0.2,.494,.499,-0.2,0.0,-2,$1500000,Free Agency,1
348,Tanyon Sturtze\sturtta01,35,NYY,18,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1500000,Traded,1
349,David Weathers\weathda01,36,CIN,67,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1500000,Free Agency,1
350,Bernie Williams#\willibe02,37,NYY,131,462,-5,-1,1,-11,-5,-22,-2.0,17,-4,-0.4,.484,.487,0.7,-1.5,7,$1500000,Free Agency,9D8/7
351,Reed Johnson\johnsre02,29,TOR,134,517,18,2,-1,19,-5,32,3.2,19,52,5.1,.524,.519,3.2,1.4,33,$1425000,Amateur Draft,*798/D
352,Erik Bedard*\bedarer01,27,BAL,33,2,-1,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1400000,Amateur Draft,1
353,Chad Bradford\bradfch01,31,NYM,70,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1400000,Free Agency,1
354,Alex Cora*\coraal01,30,BOS,96,264,-14,1,1,2,4,-7,-0.6,10,3,0.4,.493,.496,0.1,0.6,1,$1400000,Free Agency,645/D
355,David Williams*\willida07,27,2TM,14,24,-3,-1,0,0,4,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1400000,Traded,/1
356,Scott Linebrink\linebsc01,29,SDP,73,1,0,0,0,0,0,1,0.1,0,1,0.1,.501,.501,0.1,0.0,1,$1365000,Waivers,1
357,Matt Stairs*\stairma01,38,3TM,117,394,-3,0,1,-1,-9,-12,-1.1,15,3,0.3,.490,.498,0.4,-0.9,4,$1350000,Waivers,D
358,Rich Aurilia\aurilri01,34,CIN,122,481,8,1,-2,-7,0,0,-0.1,15,15,1.4,.500,.500,2.1,-0.8,22,$1300000,Free Agency,5364/D
359,Michael Cuddyer\cuddymi01,27,MIN,150,635,18,1,2,-11,-7,3,0.4,24,27,2.7,.502,.502,3.8,-1.7,38,$1300000,Amateur Draft,*9/3D7
360,Joey Eischen*\eischjo01,36,WSN,22,3,-1,0,0,0,1,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$1300000,Free Agency,1
361,Ryan Freel\freelry01,30,CIN,132,523,-2,2,0,13,-1,12,1.1,16,29,2.7,.509,.507,1.4,1.2,16,$1300000,Free Agency,89457
362,Trever Miller\milletr02,33,HOU,70,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1300000,Free Agency,1
363,Claudio Vargas\vargacl01,28,ARI,31,60,-12,0,0,0,9,-3,-0.3,0,-3,-0.3,.492,.498,-0.3,0.0,-3,$1275000,Waivers,1
364,Tony Batista\batisto01,32,MIN,50,195,-7,1,0,-8,1,-14,-1.3,7,-7,-0.6,.473,.492,0.2,-0.7,2,$1250000,Free Agency,5
365,Aaron Cook\cookaa01,27,COL,32,75,-17,0,1,0,12,-5,-0.5,0,-5,-0.5,.485,.497,-0.5,0.0,-5,$1250000,Amateur Draft,1
366,Rich Harden*\harderi01,24,OAK,9,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1250000,Amateur Draft,/1
367,Byung-Hyun Kim\kimby01,27,COL,27,57,-10,0,0,0,9,-1,-0.1,0,-1,-0.1,.495,.499,-0.1,0.0,-1,$1250000,Free Agency,1
368,Wily Mo Pena\penawi01,24,BOS,84,304,5,-1,0,-7,-2,-6,-0.5,11,6,0.6,.494,.497,1.3,-0.9,13,$1250000,Traded,987/D
369,Mike Piazza\piazzmi01,37,SDP,126,439,14,-3,-1,2,5,17,1.6,14,31,2.9,.513,.510,2.7,0.6,29,$1250000,Free Agency,2/D
370,Juan Rivera\riverju01,27,LAA,124,494,19,-3,-2,6,-5,16,1.6,19,34,3.4,.512,.509,2.8,0.2,28,$1250000,Traded,798D
371,Jamie Walker*\walkeja01,34,DET,56,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$1250000,Free Agency,1
372,Esteban Yan\yanes01,31,2TM,27,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1250000,Traded,1
373,Jose Vizcaino#\vizcajo01,38,2TM,80,161,-7,-1,0,-5,1,-12,-1.2,5,-7,-0.8,.485,.493,-0.3,-0.4,-2,$1226158,Free Agency,643/5
374,Rickie Weeks\weeksri01,23,MIL,95,413,4,4,1,-14,2,-4,-0.4,13,9,0.8,.496,.498,2.2,-1.2,23,$1220000,Amateur Draft,4/D
375,Aaron Fultz*\fultzaa01,32,PHI,66,4,-1,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1200000,Waivers,1
376,Cliff Politte\politcl01,32,CHW,30,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1200000,Free Agency,1
377,Ricardo Rincon*\rincori01,36,STL,5,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1200000,Free Agency,/1
378,Scott Sauerbeck\sauersc01,34,2TM,46,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1200000,Free Agency,1
379,Aaron Small\smallaa01,34,NYY,11,2,-1,0,0,0,0,0,0.0,0,0,0.0,.498,.500,0.0,0.0,0,$1200000,Free Agency,1
380,Mike DeJean\dejeami01,35,COL,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1150000,Free Agency,/1
381,Mike Myers*\myersmi01,37,NYY,62,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$1150000,Free Agency,1
382,Javier Valentin#\valenja01,30,CIN,92,201,-5,0,0,-1,2,-3,-0.3,6,3,0.3,.497,.498,0.3,0.1,4,$1150000,Free Agency,2/3D
383,Abraham Nunez#\nunezab01,30,PHI,123,369,-26,0,2,-6,2,-28,-2.8,12,-16,-1.7,.478,.483,-1.1,-0.5,-10,$1125000,Free Agency,5/46
384,Shawn Estes\estessh01,33,SDP,1,2,0,0,0,0,0,0,0.0,0,0,0.0,.534,.500,0.0,0.0,0,$1100000,Free Agency,/1
385,John Mabry*\mabryjo01,35,CHC,107,237,-14,-1,0,6,-3,-12,-1.3,7,-5,-0.6,.489,.492,-1.2,0.2,-11,$1075000,Free Agency,3/975D
386,Julio Franco\francju01,47,NYM,95,179,-5,0,-2,3,-2,-5,-0.6,6,0,0.0,.495,.497,-0.3,0.1,-3,$1050000,Free Agency,3/5D
387,Tony Clark#\clarkto02,34,ARI,79,147,-8,0,0,-4,-1,-14,-1.4,5,-10,-1.0,.482,.491,-0.6,-0.6,-6,$1034000,Free Agency,3
388,Jeremy Affeldt*\affelje01,27,2TM,54,3,-1,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1000000,Traded,1
389,Jason Bay\bayja01,27,PIT,159,689,32,2,-1,-2,-6,24,2.2,21,46,4.3,.515,.514,4.5,-0.9,48,$1000000,Traded,*7
390,Doug Brocail*\brocado01,39,SDP,25,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1000000,Free Agency,1
391,Miguel Cairo\cairomi01,32,NYY,81,244,-14,2,0,10,1,-1,-0.1,9,8,0.8,.499,.499,-0.2,1.1,-2,$1000000,Free Agency,436/5D7
392,Juan Castro\castrju01,34,2TM,104,264,-15,-1,0,8,4,-4,-0.4,9,5,0.5,.496,.499,-0.3,1.2,-3,$1000000,Traded,65/4
393,Royce Clayton\claytro01,36,2TM,137,502,-21,2,1,-10,6,-22,-2.3,16,-7,-0.8,.484,.493,0.2,-0.4,3,$1000000,Traded,6
394,Victor Martinez#\martivi01,27,CLE,153,652,20,-3,-2,-17,7,4,0.5,24,28,2.8,.503,.503,4.5,-0.9,45,$1000000,Amateur Free Agent,*23/D
395,Joe Mays#\maysjo01,30,2TM,13,10,-1,0,0,0,2,1,0.1,0,1,0.1,.504,.500,0.1,0.0,1,$1000000,Free Agency,/1
396,Wade Miller\millewa04,29,CHC,5,7,-1,0,0,0,1,0,0.0,0,0,0.0,.496,.500,0.0,0.0,0,$1000000,Free Agency,/1
397,Sidney Ponson\ponsosi01,29,2TM,19,21,-1,-1,0,0,3,2,0.2,0,2,0.2,.509,.501,0.2,0.0,2,$1000000,Free Agency,/1
398,Olmedo Saenz\saenzol01,35,LAD,103,204,9,-1,-1,-5,-2,1,0.1,6,7,0.7,.501,.501,1.2,-0.7,12,$1000000,Free Agency,35/D
399,Mike Stanton*\stantmi02,39,2TM,82,2,-1,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1000000,Traded,1
400,Derrick Turnbow\turnbde01,28,MIL,64,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1000000,Waivers,1
401,Jay Witasick\witasja01,33,OAK,20,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1000000,Traded,1
402,Gregg Zaun#\zaungr01,35,TOR,99,339,5,-2,-1,0,3,5,0.6,13,18,1.8,.505,.503,1.8,0.3,18,$1000000,Free Agency,2D
403,Justin Verlander\verlaju01,23,DET,30,2,-1,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$980000,Amateur Draft,1
404,David Dellucci*\delluda01,32,PHI,132,301,10,-2,1,-7,-3,-1,-0.1,9,9,0.8,.499,.499,1.4,-1.0,15,$950000,Traded,79/D
405,Brendan Donnelly\donnebr01,34,LAA,62,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$950000,Free Agency,1
406,Orlando Palmeiro*\palmeor01,37,HOU,103,128,-8,0,0,0,0,-9,-0.9,4,-5,-0.5,.492,.495,-0.5,-0.1,-5,$950000,Free Agency,79
407,Dan Wheeler\wheelda01,28,HOU,75,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$930000,Traded,1
408,Marlon Anderson*\anderma02,32,2TM,134,312,10,-1,0,-3,0,6,0.6,10,16,1.5,.505,.501,1.8,-0.4,19,$925000,Traded,7/49
409,Jose Valentin#\valenjo03,36,NYM,137,432,4,1,0,17,2,24,2.3,13,37,3.6,.517,.515,1.9,1.8,20,$912500,Free Agency,4/7935
410,Larry Bigbie*\bigbila01,28,STL,17,28,-2,0,0,0,0,-2,-0.2,1,-1,-0.1,.489,.499,-0.1,0.0,-1,$900000,Traded,7/9
411,Todd Hollandsworth*\hollato01,33,2TM,90,236,-9,0,1,2,-2,-9,-0.9,8,-1,-0.1,.490,.497,-0.3,0.0,-3,$900000,Purchased,9/7
412,Mike Redmond\redmomi01,35,MIN,47,190,1,-2,-1,0,3,1,0.2,7,8,0.8,.503,.501,0.8,0.3,8,$900000,Free Agency,2/D
413,Juan Rincon\rincoju01,27,MIN,75,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$900000,Amateur Free Agent,1
414,Kiko Calero\calerki01,31,OAK,70,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$850000,Traded,1
415,Jeff Cirillo\cirilje01,36,MIL,112,290,5,1,-1,2,1,8,0.7,9,17,1.6,.507,.505,1.4,0.2,15,$850000,Free Agency,534/6
416,Alan Embree*\embreal01,36,SDP,73,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$850000,Free Agency,1
417,Robert Fick*\fickro01,32,WSN,60,141,-5,0,-1,-4,1,-9,-0.9,4,-5,-0.5,.486,.495,-0.1,-0.3,0,$850000,Free Agency,23/9
418,Chris Gomez\gomezch02,35,BAL,55,142,4,0,-2,-1,-1,0,0.1,5,6,0.6,.501,.500,0.7,-0.2,7,$850000,Free Agency,34/65D
419,Travis Harper*\harpetr01,30,TBD,30,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$850000,Free Agency,1
420,Rick Helling\helliri01,35,MIL,20,3,-1,0,0,0,1,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$850000,Free Agency,1
421,Jose Hernandez\hernajo01,36,2TM,85,166,-5,0,0,4,-1,-3,-0.3,5,2,0.2,.497,.499,-0.2,0.3,-2,$850000,Purchased,/5963
422,Matt LeCroy\lecroma01,30,WSN,39,80,-1,1,0,-2,0,-2,-0.2,2,0,0.0,.494,.499,0.2,-0.2,2,$850000,Free Agency,2/3D
423,Jose Molina\molinjo01,31,LAA,78,245,-14,-1,-1,2,4,-9,-0.9,9,0,0.0,.488,.494,-0.2,0.6,-2,$850000,Free Agency,2/3
424,Todd Pratt\prattto02,39,ATL,62,152,-9,0,0,-5,3,-12,-1.2,5,-7,-0.8,.481,.493,-0.3,-0.3,-2,$850000,Free Agency,2
425,Mark Sweeney*\sweenma01,36,SFG,114,291,-6,-1,2,2,-4,-7,-0.7,9,2,0.1,.494,.496,-0.1,-0.2,0,$850000,Free Agency,37
426,Yorvit Torrealba\torreyo01,27,COL,65,241,-6,0,0,2,4,-1,-0.1,8,7,0.6,.499,.499,0.4,0.6,5,$850000,Traded,2
427,Brandon Lyon\lyonbr01,26,ARI,68,1,0,0,0,0,0,1,0.1,0,1,0.1,.501,.500,0.1,0.0,1,$830000,Traded,1
428,Jason Grimsley\grimsja01,38,ARI,19,4,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.498,.500,-0.1,0.0,-1,$825000,Free Agency,1
429,So Taguchi\tagucso01,36,STL,134,361,-5,2,1,2,-2,-3,-0.4,11,8,0.7,.498,.498,0.5,-0.1,6,$825000,Free Agency,*78/94D
430,Chris Woodward\woodwch01,30,NYM,83,253,-16,-1,0,-2,1,-17,-1.8,8,-9,-1.0,.479,.489,-0.8,-0.1,-7,$825000,Free Agency,465/793
431,Jesus Colome\colomje01,28,TBD,1,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$815000,Traded,/1
432,Mark Bellhorn#\bellhma01,31,SDP,115,288,-11,0,1,11,0,1,0.1,9,10,0.9,.501,.501,-0.2,1.1,-1,$800000,Free Agency,534/D9
433,Gary Bennett\bennega01,34,STL,60,170,-8,-1,0,-1,3,-6,-0.7,5,-1,-0.2,.490,.496,-0.1,0.2,0,$800000,Free Agency,2/3
434,Marlon Byrd\byrdma01,28,WSN,78,228,-3,0,0,8,0,5,0.5,7,12,1.2,.507,.503,0.4,0.8,4,$800000,Traded,89/7
435,Ramon Castro\castrra01,30,NYM,40,144,-3,-2,0,2,2,0,-0.1,4,4,0.4,.499,.500,0.2,0.4,2,$800000,Free Agency,2
436,Bobby Crosby\crosbbo01,26,OAK,96,398,-14,1,-1,-5,5,-14,-1.3,15,1,0.1,.485,.491,0.6,0.0,6,$800000,Amateur Draft,6
437,Chris Hammond*\hammoch01,40,CIN,29,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$800000,Free Agency,1
438,Wes Helms\helmswe01,30,FLA,140,278,18,-3,-1,-2,-3,10,0.9,9,18,1.7,.507,.506,1.9,-0.5,20,$800000,Free Agency,35/7
439,Terry Mulholland\mulhote01,43,ARI,5,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$800000,Free Agency,/1
440,Julio Santana\santaju01,33,PHI,7,2,-1,0,0,0,0,0,0.0,0,0,0.0,.496,.500,0.0,0.0,0,$800000,Free Agency,/1
441,Jamey Wright\wrighja01,31,SFG,35,52,-5,0,0,0,8,4,0.3,0,4,0.3,.510,.502,0.3,0.0,4,$800000,Free Agency,1
442,Joaquin Benoit\benoijo01,28,TEX,56,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$775000,Amateur Free Agent,1
443,Todd Williams\willito02,35,BAL,62,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$775000,Free Agency,1
444,Pedro Astacio\astacpe01,37,WSN,17,34,-3,0,0,0,5,2,0.2,0,2,0.2,.510,.501,0.2,0.0,2,$750000,Free Agency,1
445,Jeff Fassero*\fasseje01,43,SFG,10,5,0,0,0,0,1,1,0.1,0,1,0.1,.513,.501,0.1,0.0,1,$750000,Free Agency,1
446,Alex Gonzalez\gonzaal01,33,PHI,20,38,-6,0,0,0,0,-6,-0.6,1,-5,-0.5,.470,.496,-0.5,0.0,-5,$750000,Free Agency,/3657
447,Scott Hatteberg*\hattesc01,36,CIN,141,539,8,-1,-1,4,-7,3,0.2,17,20,1.8,.502,.502,1.4,-0.4,16,$750000,Free Agency,*3
448,D'Angelo Jimenez#\jimend'01,28,2TM,28,88,-5,0,0,0,1,-5,-0.5,3,-1,-0.1,.483,.499,-0.2,0.1,-1,$750000,Free Agency,/564
449,Russ Springer\sprinru01,37,HOU,72,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$750000,Free Agency,1
450,Vance Wilson\wilsova01,33,DET,56,168,-1,-3,0,4,3,4,0.4,6,10,1.0,.506,.502,0.6,0.7,6,$750000,Traded,2
451,Brian Shouse*\shousbr01,37,2TM,65,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$725000,Traded,1
452,Chris Spurling\spurlch01,29,2TM,16,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$725000,Traded,/1
453,Scott Downs*\downssc01,30,TOR,59,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$705000,Free Agency,1
454,Paul Bako*\bakopa01,34,KCR,56,167,-16,-1,-1,4,3,-10,-1.0,6,-4,-0.4,.482,.494,-0.8,0.7,-8,$700000,Free Agency,2/D
455,Jim Brower\broweji01,33,2TM,18,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$700000,Free Agency,1
456,Jamey Carroll\carroja01,32,COL,136,534,-1,-4,0,19,3,17,1.7,17,34,3.3,.513,.511,1.3,2.2,15,$700000,Purchased,*46/5
457,Damion Easley\easleda01,36,ARI,90,220,-2,-1,0,-3,2,-4,-0.4,7,3,0.2,.496,.498,0.5,-0.2,6,$700000,Free Agency,65/43D9
458,Todd Greene\greento02,35,SFG,61,170,-2,-1,1,-2,2,-2,-0.2,5,3,0.3,.497,.499,0.5,0.0,5,$700000,Free Agency,2/3D
459,Damian Jackson\jacksda04,32,WSN,67,135,-4,0,0,-6,2,-8,-0.8,4,-4,-0.4,.488,.495,0.2,-0.5,2,$700000,Free Agency,864/579
460,Brian Jordan\jordabr01,39,ATL,48,101,-6,0,0,0,-1,-7,-0.7,3,-4,-0.4,.486,.496,-0.4,-0.1,-4,$700000,Free Agency,3/789
461,Julio Mateo\mateoju01,28,SEA,48,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$700000,Amateur Free Agent,1
462,Adam Melhuse#\melhuad01,34,OAK,49,139,-6,-1,-1,1,0,-6,-0.6,5,-1,-0.1,.488,.496,-0.2,0.1,-2,$700000,Free Agency,2D/53
463,Chad Moeller\moellch01,31,MIL,29,104,-10,0,0,1,2,-7,-0.8,3,-4,-0.5,.474,.495,-0.6,0.3,-5,$700000,Traded,2
464,Miguel Olivo\olivomi01,27,FLA,127,452,-10,1,1,2,7,0,0.0,14,14,1.3,.500,.500,1.1,0.8,12,$700000,Free Agency,*2/3
465,Mike Remlinger*\remlimi01,40,ATL,36,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$700000,Free Agency,1
466,Ramon Vazquez*\vazqura01,29,CLE,34,77,-6,0,-1,-8,1,-15,-1.4,3,-12,-1.1,.459,.491,-0.4,-0.7,-4,$700000,Traded,5/46
467,Daryle Ward*\wardda01,31,2TM,98,150,8,-1,-1,-1,-1,4,0.4,5,9,0.8,.504,.502,0.9,-0.3,10,$700000,Traded,/37
468,Eric Young\younger01,39,2TM,60,159,-8,1,-1,-2,-1,-11,-1.2,5,-6,-0.7,.481,.493,-0.5,-0.3,-4,$700000,Free Agency,7/849
469,Nick Punto#\puntoni01,28,MIN,135,524,-6,3,2,16,3,18,1.9,20,38,3.7,.513,.511,2.2,1.9,22,$690000,Traded,564/8D7
470,Yuniesky Betancourt\betanyu01,24,SEA,157,584,-10,-2,1,-1,8,-4,-0.3,22,18,1.8,.497,.497,1.9,0.7,19,$677500,Amateur Free Agent,*6
471,Mark DeRosa\derosma01,31,TEX,136,572,11,-2,1,7,-1,15,1.6,21,37,3.7,.511,.509,3.0,0.6,30,$675000,Free Agency,954/67D3
472,Ty Wigginton\wiggity01,28,TBD,122,486,8,-4,-1,-5,-2,-3,-0.2,18,15,1.5,.498,.498,2.0,-0.6,20,$675000,Free Agency,345/97D
473,Sandy Alomar\alomasa02,40,2TM,46,113,-3,-1,0,-2,2,-5,-0.5,4,-2,-0.2,.489,.498,0.0,0.0,1,$650000,Traded,2/D
474,Willie Bloomquist\bloomwi01,28,SEA,102,283,-11,2,1,5,1,-2,-0.1,11,9,0.9,.498,.499,0.4,0.7,4,$650000,Amateur Draft,86459/37D
475,Geoff Blum#\blumge01,33,SDP,109,299,-9,0,1,8,3,2,0.2,9,12,1.1,.502,.501,0.3,1.1,4,$650000,Free Agency,65/349
476,Wiki Gonzalez\gonzawi01,32,WSN,12,38,-4,0,0,-2,1,-5,-0.5,1,-4,-0.4,.459,.497,-0.2,-0.1,-2,$650000,Free Agency,2
477,Dan Miceli\micelda01,35,TBD,33,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$650000,Free Agency,1
478,Kelly Stinnett\stinnke01,36,2TM,41,99,-9,0,0,0,2,-7,-0.7,4,-3,-0.3,.484,.497,-0.3,0.2,-3,$650000,Free Agency,/2
479,Pete Walker\walkepe01,37,TOR,23,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$650000,Free Agency,1
480,Chris Widger\widgech01,35,2TM,36,107,-10,-1,0,-2,1,-12,-1.2,4,-8,-0.8,.466,.495,-0.6,-0.1,-6,$650000,Free Agency,/2D
481,Matt Wise\wisema01,30,MIL,40,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$650000,Free Agency,1
482,Will Ohman*\ohmanwi01,28,CHC,78,1,0,0,0,0,1,1,0.1,0,1,0.1,.501,.501,0.1,0.0,1,$610000,Free Agency,1
483,Zach Day\dayza01,28,2TM,8,14,-4,0,0,0,2,-2,-0.2,0,-2,-0.2,.473,.499,-0.2,0.0,-2,$600000,Traded,/1
484,Danny Graves\graveda01,32,CLE,13,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$600000,Free Agency,1
485,Matt Herges*\hergema01,36,FLA,66,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$600000,Free Agency,1
486,Sun-Woo Kim\kimsu01,28,2TM,8,2,0,0,0,0,0,1,0.1,0,1,0.1,.511,.500,0.1,0.0,1,$600000,Conditional Deal,/1
487,Ramon Martinez\martira03,33,LAD,82,194,-4,-1,-1,-6,2,-11,-1.1,6,-5,-0.5,.487,.494,0.1,-0.4,2,$600000,Free Agency,456/39
488,Brian Meadows\meadobr01,30,TBD,53,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$600000,Free Agency,1
489,Darren Oliver\oliveda02,35,NYM,45,16,-2,0,0,0,3,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$600000,Free Agency,1
490,Felix Rodriguez\rodrife01,33,WSN,31,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$600000,Free Agency,1
491,Rick White\whiteri01,37,2TM,64,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$600000,Free Agency,1
492,Juan Cruz\cruzju02,27,ARI,31,26,-6,0,0,0,4,-2,-0.2,0,-2,-0.2,.494,.499,-0.2,0.0,-2,$575000,Traded,1
493,Ryan Vogelsong\vogelry01,28,PIT,20,5,1,0,0,0,1,1,0.1,0,1,0.1,.506,.501,0.1,0.0,1,$555000,Traded,1
494,Lance Carter\cartela02,31,LAD,10,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$550000,Traded,1
495,Dan Haren\harenda01,25,OAK,34,7,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,.498,.499,-0.1,0.0,-1,$550000,Traded,1
496,Tom Martin*\martito02,36,COL,68,4,0,0,0,0,1,1,0.1,0,1,0.1,.501,.500,0.1,0.0,1,$550000,Free Agency,1
497,David Newhan*\newhada01,32,BAL,39,143,-6,0,0,-2,-1,-9,-0.9,5,-4,-0.3,.478,.495,-0.1,-0.2,-2,$550000,Free Agency,87/93D
498,Chad Cordero\cordech01,24,WSN,68,2,-1,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$525000,Amateur Draft,1
499,Jeff DaVanon#\davanje02,32,ARI,87,256,2,0,0,-1,0,1,0.1,8,9,0.8,.501,.501,0.9,-0.2,10,$525000,Free Agency,89/7D
